run_id,tag,round,global_acc,lr,replay_ratio,notes,global_loss,ema_loss,forget_mean,forget_max,divergence,best_acc_so_far,was_rollback,comm_bytes_round,comm_bytes_cum,aulc_running
20251125-094925,cifar100_sft_v2_s44,0,0.6202,0.0001,0.5,SFT_v2,3.391367887496948,4.290019540443421,0.0,0.0,0.006031266381633499,0.6202,False,359289984,359289984,0.6202
20251125-094925,cifar100_sft_v2_s44,1,0.6121,0.0001,0.5,SFT_v2,3.3358599590301514,4.003771666019439,0.03179999813437462,0.1900000274181366,0.01794007160776256,0.6202,False,359289984,718579968,0.61615
20251125-094925,cifar100_sft_v2_s44,2,0.6123,0.0001,0.5,SFT_v2,3.2988413787841795,3.792292579848861,0.042500000447034836,0.24000000953674316,0.012459152716679571,0.6202,False,359289984,1077869952,0.6148666666666666
20251125-094925,cifar100_sft_v2_s44,3,0.6205,0.0001,0.5,SFT_v2,3.253121384048462,3.630541221108741,0.044300004839897156,0.2800000309944153,0.012500529744533851,0.6205,False,359289984,1437159936,0.6162749999999999
20251125-094925,cifar100_sft_v2_s44,4,0.6329,0.0001,0.5,SFT_v2,3.209979581451416,3.5043727292115436,0.04340000078082085,0.24000000953674316,0.012413677098372503,0.6329,False,359289984,1796449920,0.6195999999999999
20251125-094925,cifar100_sft_v2_s44,5,0.6384,0.0001,0.5,SFT_v2,3.185403872299194,3.4086820721378386,0.04530000314116478,0.24000000953674316,0.012197624842132049,0.6384,False,359289984,2155739904,0.6227333333333332
20251125-094925,cifar100_sft_v2_s44,6,0.6392,0.0001,0.5,SFT_v2,3.1788402645111082,3.3397295298498193,0.052400004118680954,0.23000001907348633,0.011899632828265347,0.6392,False,359289984,2515029888,0.6250857142857142
