run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20251120-093528,cifar100_v4_s42,0,0,1,0.00012,0.5,1,5242,3.9834013212294805,17.75048480930834,3.5404812335968017,23.26
20251120-093528,cifar100_v4_s42,0,0,2,0.00012,0.5,1,5242,2.6929413023449125,51.57064733562254,2.5955650925636293,43.42
20251120-093528,cifar100_v4_s42,0,0,3,0.00012,0.5,1,5242,1.9223408017839705,67.67137224977743,2.1693973660469057,51.64
20251120-093528,cifar100_v4_s42,0,0,4,0.00012,0.5,1,5242,1.3799547467912947,78.20170418415363,1.931812161207199,56.26
20251120-093528,cifar100_v4_s42,0,0,5,0.00012,0.5,1,5242,1.0014208668754214,86.11217092712705,1.7586708784103393,59.38
20251120-093528,cifar100_v4_s42,0,0,6,0.00012,0.5,1,5242,0.7108876279422215,91.83517741320107,1.6578829884529114,60.64
20251120-093528,cifar100_v4_s42,0,0,7,0.00012,0.5,1,5242,0.5016026000181834,95.24354572046293,1.5789050996303557,62.38
20251120-093528,cifar100_v4_s42,0,0,8,0.00012,0.5,1,5242,0.3475533227125804,97.54546610708381,1.5011143803596496,63.84
20251120-093528,cifar100_v4_s42,0,0,9,0.00012,0.5,1,5242,0.23145031858058202,98.96985883250667,1.4841382443904876,63.1
20251120-093528,cifar100_v4_s42,0,0,10,0.00012,0.5,1,5242,0.16234666251000904,99.61846623426173,1.4472078382968903,63.78
20251120-093528,cifar100_v4_s42,0,0,11,0.00012,0.5,1,5242,0.11535798900184177,99.75836194836576,1.4478914201259614,64.4
20251120-093528,cifar100_v4_s42,0,0,12,0.00012,0.5,1,5242,0.08353800184669949,99.80923311713087,1.4154119491577148,63.72
20251120-093528,cifar100_v4_s42,0,0,13,0.00012,0.5,1,5242,0.06440644799953416,99.9491288312349,1.4059300541877746,63.9
20251120-093528,cifar100_v4_s42,0,0,14,0.00012,0.5,1,5242,0.04810852468723342,100.0,1.3868594229221345,64.36
20251120-093528,cifar100_v4_s42,0,0,15,0.00012,0.5,1,5242,0.039195457562094645,99.98728220780872,1.3809208691120147,64.72
20251120-093528,cifar100_v4_s42,0,0,16,0.00012,0.5,1,5242,0.0315973526310353,100.0,1.3956762909889222,64.0
20251120-093528,cifar100_v4_s42,0,0,17,0.00012,0.5,1,5242,0.027134118956469354,100.0,1.378151535987854,64.76
20251120-093528,cifar100_v4_s42,0,0,18,0.00012,0.5,1,5242,0.022541290947369168,100.0,1.3776319324970245,64.52
20251120-093528,cifar100_v4_s42,0,0,19,0.00012,0.5,1,5242,0.019801151007413864,100.0,1.3719410479068757,64.5
20251120-093528,cifar100_v4_s42,0,0,20,0.00012,0.5,1,5242,0.01688364502929506,100.0,1.3711615741252898,65.18
20251120-093528,cifar100_v4_s42,0,1,1,0.00012,0.5,1,5242,3.9856271062578474,16.43180349062702,3.474652373790741,24.1
20251120-093528,cifar100_v4_s42,0,1,2,0.00012,0.5,1,5242,2.687667381195795,51.316291491797024,2.5377586245536805,42.9
20251120-093528,cifar100_v4_s42,0,1,3,0.00012,0.5,1,5242,1.90790251323155,68.24367289838484,2.1250015020370485,52.94
20251120-093528,cifar100_v4_s42,0,1,4,0.00012,0.5,1,5242,1.3663156486692882,79.80414600025435,1.8844771921634673,57.26
20251120-093528,cifar100_v4_s42,0,1,5,0.00012,0.5,1,5242,0.9764191820507958,87.19318326338548,1.748055112361908,59.92
20251120-093528,cifar100_v4_s42,0,1,6,0.00012,0.5,1,5242,0.696121388957614,91.86061299758362,1.6494473040103912,60.72
20251120-093528,cifar100_v4_s42,0,1,7,0.00012,0.5,1,5242,0.48020418201174053,95.93030649879181,1.5725222826004028,62.5
20251120-093528,cifar100_v4_s42,0,1,8,0.00012,0.5,1,5242,0.3269138392947969,97.82525753529187,1.5294097185134887,62.84
20251120-093528,cifar100_v4_s42,0,1,9,0.00012,0.5,1,5242,0.23151638749099912,98.81724532621136,1.460255354642868,63.52
20251120-093528,cifar100_v4_s42,0,1,10,0.00012,0.5,1,5242,0.15982178563163393,99.5294416889228,1.4516198694705964,63.12
20251120-093528,cifar100_v4_s42,0,1,11,0.00012,0.5,1,5242,0.11221538555054437,99.78379753274831,1.4280063331127166,64.02
20251120-093528,cifar100_v4_s42,0,1,12,0.00012,0.5,1,5242,0.07803645765497572,99.87282207808724,1.413102126121521,63.76
20251120-093528,cifar100_v4_s42,0,1,13,0.00012,0.5,1,5242,0.05822214714827992,99.98728220780872,1.3849336802959442,65.64
20251120-093528,cifar100_v4_s42,0,1,14,0.00012,0.5,1,5242,0.044759841014941536,100.0,1.3860855400562286,65.0
20251120-093528,cifar100_v4_s42,0,1,15,0.00012,0.5,1,5242,0.037199226163682486,99.97456441561745,1.3967127919197082,64.34
20251120-093528,cifar100_v4_s42,0,1,16,0.00012,0.5,1,5242,0.030054512123266857,100.0,1.3729526162147523,65.48
20251120-093528,cifar100_v4_s42,0,1,17,0.00012,0.5,1,5242,0.02562734280668554,100.0,1.3759007573127746,65.14
20251120-093528,cifar100_v4_s42,0,1,18,0.00012,0.5,1,5242,0.021472672000527382,100.0,1.3648149430751801,65.02
20251120-093528,cifar100_v4_s42,0,2,1,0.00012,0.5,1,5242,3.975269976116362,18.190045248868778,3.4031232833862304,25.28
