run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0,1,0.00015,0.7,1,5242,4.0560898667290095,21.734647112740603,3.6440768122673033,24.82
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0,2,0.00015,0.7,1,5242,3.0222990058717274,47.09778825642753,2.818255054950714,38.76
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0,3,0.00015,0.7,1,5242,2.235808026222956,62.9504883799259,2.3583134412765503,50.78
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0,4,0.00015,0.7,1,5242,1.6251543987364996,73.95307061861457,2.069680464267731,57.34
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0,5,0.00015,0.7,1,5242,1.1683879295984905,83.0358145278994,1.8346980273723603,60.74
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,1,1,0.00015,0.7,1,5242,4.044181415012905,21.184692942254813,3.634428596496582,24.46
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,1,2,0.00015,0.7,1,5242,3.0119053976876393,46.07611990569215,2.775065207481384,38.82
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,1,3,0.00015,0.7,1,5242,2.2544774895622615,59.81812057931964,2.3377095460891724,49.58
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,1,4,0.00015,0.7,1,5242,1.6291746014640445,75.13191871561693,2.0766551911830904,55.84
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,1,5,0.00015,0.7,1,5242,1.1715983322688512,83.0133602784327,1.8950631320476532,59.14
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,2,1,0.00015,0.7,1,5242,4.050205537251064,20.680568285976168,3.6606402158737184,23.72
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,2,2,0.00015,0.7,1,5242,3.0099807466779436,44.582912316155834,2.7655030846595765,39.84
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,2,3,0.00015,0.7,1,5242,2.2476740905216763,62.11968114965757,2.334696924686432,51.8
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,2,4,0.00015,0.7,1,5242,1.6365991603760492,74.99719321881666,2.0575498700141908,56.68
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,2,5,0.00015,0.7,1,5242,1.1574050358363561,84.34938812170203,1.8330321073532105,59.68
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,3,1,0.00015,0.7,1,5242,4.044228497005644,22.31897341888176,3.6661937713623045,23.66
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,3,2,0.00015,0.7,1,5242,3.032273610432943,44.48186819355563,2.8335490107536314,40.14
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,3,3,0.00015,0.7,1,5242,2.2482175145830428,62.82699000785899,2.3327977895736693,50.82
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,3,4,0.00015,0.7,1,5242,1.6289327996117728,73.96429774334793,2.075422501564026,56.92
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,3,5,0.00015,0.7,1,5242,1.1898537987754458,82.78881778376558,1.9108804881572723,58.84
