run_id,tag,round,global_acc,lr,replay_ratio,notes,global_loss,ema_loss,forget_mean,forget_max,divergence,best_acc_so_far,was_rollback,comm_bytes_round,comm_bytes_cum,aulc_running
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,0,0.6436,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.844927174758911,3.826087463340759,0.0004000002227257937,0.04000002145767212,0.0018538933728540086,0.6436,False,359289984,359289984,0.6436
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,1,0.66,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.6015015830993653,3.1587116992683404,0.026200002059340477,0.27000001072883606,0.008371979197294918,0.66,False,359289984,718579968,0.6517999999999999
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,2,0.6697,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.4798562107086182,2.6550550527004235,0.036400001496076584,0.3400000035762787,0.27673885585515895,0.6697,False,359289984,1077869952,0.6577666666666666
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,3,0.6884,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.3696571891784668,2.2694356936438362,0.04119999706745148,0.2499999701976776,0.1192937750742937,0.6884,False,359289984,1437159936,0.6654249999999999
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,4,0.6969,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.296231685256958,1.9774744911277726,0.046800002455711365,0.26999998092651367,0.015897226782576483,0.6969,False,359289984,1796449920,0.6717199999999999
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,5,0.7075,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.2503029876708984,1.7593230400907103,0.04989999905228615,0.5899999737739563,0.009074577481625332,0.7075,False,359289984,2155739904,0.6776833333333331
20260322-162045,full_s44_lmss_openrouter_epochs5_pat2,6,0.7184,0.00015,0.7,LMSS_OPENROUTER_openai/gpt-4o-mini_STRAT_2,1.1664873920440675,1.5814723456767172,0.05269999802112579,0.2900000214576721,0.0020448072137662613,0.7184,False,359289984,2515029888,0.6834999999999998
