run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20251226-131852,full_s42_v4_epochs5_pat2,0,0,1,0.0001,0.5,1,5242,4.262378613154094,15.02262443438914,3.946779215335846,21.06
20251226-131852,full_s42_v4_epochs5_pat2,0,0,2,0.0001,0.5,1,5242,3.449655373891195,41.116622154393994,3.18576637506485,35.62
20251226-131852,full_s42_v4_epochs5_pat2,0,0,3,0.0001,0.5,1,5242,2.817719232468378,53.300267073636014,2.747045600414276,44.5
20251226-131852,full_s42_v4_epochs5_pat2,0,0,4,0.0001,0.5,1,5242,2.285031171072097,63.77972783924711,2.456627357006073,50.14
20251226-131852,full_s42_v4_epochs5_pat2,0,0,5,0.0001,0.5,1,5242,1.837895705586388,72.6949001653313,2.2212196350097657,55.54
20251226-131852,full_s42_v4_epochs5_pat2,0,1,1,0.0001,0.5,1,5242,4.2597340288616365,15.190691661279896,3.9514232873916626,20.72
20251226-131852,full_s42_v4_epochs5_pat2,0,1,2,0.0001,0.5,1,5242,3.4669989063626243,38.573063716138876,3.2289895176887513,35.2
20251226-131852,full_s42_v4_epochs5_pat2,0,1,3,0.0001,0.5,1,5242,2.796358551297869,52.43545720462927,2.773331105709076,42.92
20251226-131852,full_s42_v4_epochs5_pat2,0,1,4,0.0001,0.5,1,5242,2.262810241608393,62.10097926999873,2.469884419441223,48.44
20251226-131852,full_s42_v4_epochs5_pat2,0,1,5,0.0001,0.5,1,5242,1.8155990555172874,71.6011700368816,2.225378131866455,53.94
20251226-131852,full_s42_v4_epochs5_pat2,0,2,1,0.0001,0.5,1,5242,4.273610126404535,15.70782159017453,3.979723536968231,20.8
20251226-131852,full_s42_v4_epochs5_pat2,0,2,2,0.0001,0.5,1,5242,3.485027619770595,36.53821696553479,3.2322622179985045,32.88
20251226-131852,full_s42_v4_epochs5_pat2,0,2,3,0.0001,0.5,1,5242,2.8555547850472585,49.63754292254865,2.772548961639404,44.06
20251226-131852,full_s42_v4_epochs5_pat2,0,2,4,0.0001,0.5,1,5242,2.3061736084166027,62.72415108737123,2.46424286365509,50.86
20251226-131852,full_s42_v4_epochs5_pat2,0,2,5,0.0001,0.5,1,5242,1.860273349852789,71.34681419305609,2.1956780910491944,55.26
20251226-131852,full_s42_v4_epochs5_pat2,0,3,1,0.0001,0.5,1,5242,4.264522336778187,14.285714285714286,3.9277549028396606,19.82
20251226-131852,full_s42_v4_epochs5_pat2,0,3,2,0.0001,0.5,1,5242,3.4378216493697393,37.58107592521938,3.2395009994506836,33.6
20251226-131852,full_s42_v4_epochs5_pat2,0,3,3,0.0001,0.5,1,5242,2.782631374540783,52.01577006231718,2.7555296182632447,43.38
20251226-131852,full_s42_v4_epochs5_pat2,0,3,4,0.0001,0.5,1,5242,2.2566454978216264,62.113697062190006,2.444565141201019,49.52
20251226-131852,full_s42_v4_epochs5_pat2,0,3,5,0.0001,0.5,1,5242,1.8141737438383556,71.38496756962991,2.197311079502106,53.78
20251226-131852,full_s42_v4_epochs5_pat2,1,0,1,0.0001,0.5,2,1001,2.0427133440971375,59.027315123251164,2.1187690258026124,59.46
20251226-131852,full_s42_v4_epochs5_pat2,1,0,2,0.0001,0.5,2,1001,1.917420506477356,64.95669553630913,2.03830800652504,59.54
20251226-131852,full_s42_v4_epochs5_pat2,1,0,3,0.0001,0.5,2,1001,1.7075228989124298,71.95203197868088,1.9993286728858948,59.1
20251226-131852,full_s42_v4_epochs5_pat2,1,0,4,0.0001,0.5,2,1001,1.4882474541664124,77.81479013990673,2.0045662343502046,57.92
20251226-131852,full_s42_v4_epochs5_pat2,1,1,1,0.0001,0.5,2,1001,2.0043781101703644,62.0253164556962,2.1105985283851623,58.46
20251226-131852,full_s42_v4_epochs5_pat2,1,1,2,0.0001,0.5,2,1001,1.8689613938331604,65.75616255829448,2.039408451318741,58.54
20251226-131852,full_s42_v4_epochs5_pat2,1,1,3,0.0001,0.5,2,1001,1.6783252656459808,70.01998667554963,1.9941582441329957,57.7
20251226-131852,full_s42_v4_epochs5_pat2,1,1,4,0.0001,0.5,2,1001,1.4988832771778107,77.01532311792138,1.9662387669086456,57.92
20251226-131852,full_s42_v4_epochs5_pat2,1,2,1,0.0001,0.5,2,1001,2.0391920506954193,62.22518321119254,2.130208432674408,59.96
20251226-131852,full_s42_v4_epochs5_pat2,1,2,2,0.0001,0.5,2,1001,1.8944547176361084,65.42305129913392,2.0898675680160523,58.34
20251226-131852,full_s42_v4_epochs5_pat2,1,2,3,0.0001,0.5,2,1001,1.670239806175232,73.48434377081945,2.0640936493873596,56.62
20251226-131852,full_s42_v4_epochs5_pat2,1,3,1,0.0001,0.5,2,1001,2.0456671714782715,61.49233844103931,2.1356953144073487,59.36
20251226-131852,full_s42_v4_epochs5_pat2,1,3,2,0.0001,0.5,2,1001,1.9021540582180023,64.15722851432379,2.088922107219696,59.52
20251226-131852,full_s42_v4_epochs5_pat2,1,3,3,0.0001,0.5,2,1001,1.6756487488746643,73.6842105263158,2.071304476261139,58.08
20251226-131852,full_s42_v4_epochs5_pat2,1,3,4,0.0001,0.5,2,1001,1.5082764327526093,78.01465689540306,2.0426705718040465,57.44
20251226-131852,full_s42_v4_epochs5_pat2,2,0,1,0.00014084946372201312,0.6,3,1001,1.8123385310173035,65.16572858036272,1.9132680416107177,60.56
20251226-131852,full_s42_v4_epochs5_pat2,2,0,2,0.00014084946372201312,0.6,3,1001,1.6346278190612793,70.73170731707317,1.9024072468280793,60.4
20251226-131852,full_s42_v4_epochs5_pat2,2,0,3,0.00014084946372201312,0.6,3,1001,1.4462337493896484,75.8599124452783,1.9109102547168733,58.44
20251226-131852,full_s42_v4_epochs5_pat2,2,1,1,0.00016200000000000003,0.6,3,1001,1.8049480617046356,66.29143214509068,1.8650345265865327,61.1
20251226-131852,full_s42_v4_epochs5_pat2,2,1,2,0.00016200000000000003,0.6,3,1001,1.6555569767951965,70.23139462163853,1.8864811420440675,58.5
20251226-131852,full_s42_v4_epochs5_pat2,2,1,3,0.00016200000000000003,0.6,3,1001,1.3688956201076508,78.4865540963102,1.92813121676445,57.22
20251226-131852,full_s42_v4_epochs5_pat2,2,2,1,0.00010800000000000002,0.6,3,1001,1.8488851189613342,63.539712320200124,1.9128643691539764,60.56
20251226-131852,full_s42_v4_epochs5_pat2,2,2,2,0.00010800000000000002,0.6,3,1001,1.7224794626235962,66.79174484052533,1.9335559725761413,58.34
20251226-131852,full_s42_v4_epochs5_pat2,2,2,3,0.00010800000000000002,0.6,3,1001,1.5252059996128082,73.29580988117573,1.888173657655716,59.34
20251226-131852,full_s42_v4_epochs5_pat2,2,3,1,0.00011982205895296591,0.6,3,1001,1.8066599071025848,63.539712320200124,1.887744277715683,61.64
20251226-131852,full_s42_v4_epochs5_pat2,2,3,2,0.00011982205895296591,0.6,3,1001,1.6616217195987701,68.1676047529706,1.879438292980194,60.32
20251226-131852,full_s42_v4_epochs5_pat2,2,3,3,0.00011982205895296591,0.6,3,1001,1.4619149267673492,76.29768605378362,1.8958700299263,59.7
20251226-131852,full_s42_v4_epochs5_pat2,3,0,1,0.00017721853910175248,0.7,4,1001,1.6019645929336548,69.01822457378013,1.7678371489048004,62.08
