run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20251125-135601,cifar100_fixed_s44,0,0,1,0.0001,0.5,1,5242,4.070563304991949,15.39754363283775,3.6939676642417907,20.9
20251125-135601,cifar100_fixed_s44,0,0,2,0.0001,0.5,1,5242,2.9011804943992976,46.35635253719954,2.789907193183899,39.34
20251125-135601,cifar100_fixed_s44,0,0,3,0.0001,0.5,1,5242,2.1301404805410478,64.36474628004578,2.3308948397636415,49.78
20251125-135601,cifar100_fixed_s44,0,0,4,0.0001,0.5,1,5242,1.5809593484515236,75.30204756454279,2.0949708998203276,54.32
20251125-135601,cifar100_fixed_s44,0,0,5,0.0001,0.5,1,5242,1.1981343201228551,82.72923820424774,1.8865811228752136,57.66
20251125-135601,cifar100_fixed_s44,0,0,6,0.0001,0.5,1,5242,0.8884857013112023,88.693882741956,1.7650280356407166,60.48
20251125-135601,cifar100_fixed_s44,0,0,7,0.0001,0.5,1,5242,0.6604159190541222,93.05608546356352,1.6593506157398223,60.48
20251125-135601,cifar100_fixed_s44,0,0,8,0.0001,0.5,1,5242,0.4838696107977912,95.95574208317436,1.6035115242004394,62.4
20251125-135601,cifar100_fixed_s44,0,0,9,0.0001,0.5,1,5242,0.35363621371132986,97.72351519776167,1.546277219057083,62.22
20251125-135601,cifar100_fixed_s44,0,0,10,0.0001,0.5,1,5242,0.24888172816662563,98.98257662469796,1.5161450624465942,63.1
20251125-135601,cifar100_fixed_s44,0,0,11,0.0001,0.5,1,5242,0.18366661809739612,99.38954597481877,1.4797225296497345,63.56
20251125-135601,cifar100_fixed_s44,0,0,12,0.0001,0.5,1,5242,0.13161839615731014,99.75836194836576,1.4494755923748017,63.06
20251125-135601,cifar100_fixed_s44,0,0,13,0.0001,0.5,1,5242,0.09603160406861987,99.84738649370469,1.4457346260547639,63.16
20251125-135601,cifar100_fixed_s44,0,0,14,0.0001,0.5,1,5242,0.0742896692383857,100.0,1.4369132280349732,63.44
20251125-135601,cifar100_fixed_s44,0,0,15,0.0001,0.5,1,5242,0.05944853098619552,99.9491288312349,1.42931467294693,63.82
20251125-135601,cifar100_fixed_s44,0,0,16,0.0001,0.5,1,5242,0.04768754577352887,100.0,1.4143784046173096,64.42
