run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260223-131729,full_s44_lmss_epochs5_pat2,0,0,1,0.0001,0.5,1,5242,4.266026099522908,14.389140271493213,3.991431188583374,18.44
20260223-131729,full_s44_lmss_epochs5_pat2,0,0,2,0.0001,0.5,1,5242,3.4746850104559037,38.127940989444234,3.2306784868240355,31.48
20260223-131729,full_s44_lmss_epochs5_pat2,0,0,3,0.0001,0.5,1,5242,2.824413708278111,52.68981304845479,2.779554879665375,44.16
20260223-131729,full_s44_lmss_epochs5_pat2,0,0,4,0.0001,0.5,1,5242,2.2897416750590005,65.16596718809615,2.492669093608856,51.02
20260223-131729,full_s44_lmss_epochs5_pat2,0,0,5,0.0001,0.5,1,5242,1.8425585542406355,72.55500445122726,2.1956393003463743,55.42
20260223-131729,full_s44_lmss_epochs5_pat2,0,1,1,0.0001,0.5,1,5242,4.267881586438134,15.591467356173238,4.0150052309036255,21.12
20260223-131729,full_s44_lmss_epochs5_pat2,0,1,2,0.0001,0.5,1,5242,3.463282823562622,40.86226631056849,3.199804413318634,34.64
20260223-131729,full_s44_lmss_epochs5_pat2,0,1,3,0.0001,0.5,1,5242,2.8161586693355014,51.81228538725677,2.7490175366401672,43.3
20260223-131729,full_s44_lmss_epochs5_pat2,0,1,4,0.0001,0.5,1,5242,2.2837972186860585,63.60167874856925,2.4536826252937316,49.3
20260223-131729,full_s44_lmss_epochs5_pat2,0,1,5,0.0001,0.5,1,5242,1.8313039995375133,72.56772224341854,2.207757496833801,55.14
20260223-131729,full_s44_lmss_epochs5_pat2,0,2,1,0.0001,0.5,1,5242,4.256885165259952,13.80736910148675,4.030001270771026,17.86
20260223-131729,full_s44_lmss_epochs5_pat2,0,2,2,0.0001,0.5,1,5242,3.4857195218404136,35.342744499554875,3.2235554814338685,31.3
20260223-131729,full_s44_lmss_epochs5_pat2,0,2,3,0.0001,0.5,1,5242,2.831126565024966,49.25600915681038,2.794284224510193,41.78
20260223-131729,full_s44_lmss_epochs5_pat2,0,2,4,0.0001,0.5,1,5242,2.3101535751706077,62.164568230955105,2.4612473011016847,49.8
20260223-131729,full_s44_lmss_epochs5_pat2,0,2,5,0.0001,0.5,1,5242,1.8593523729415167,71.79193691975073,2.189923882484436,54.92
20260223-131729,full_s44_lmss_epochs5_pat2,0,3,1,0.0001,0.5,1,5242,4.2580382369813465,14.828700711053653,3.9950668454170226,20.24
20260223-131729,full_s44_lmss_epochs5_pat2,0,3,2,0.0001,0.5,1,5242,3.468358902704148,37.09779982195091,3.247096359729767,31.54
20260223-131729,full_s44_lmss_epochs5_pat2,0,3,3,0.0001,0.5,1,5242,2.845485278538295,51.18911356988427,2.840490090847015,42.76
20260223-131729,full_s44_lmss_epochs5_pat2,0,3,4,0.0001,0.5,1,5242,2.3172418844132197,62.76230446394506,2.493785262107849,49.78
20260223-131729,full_s44_lmss_epochs5_pat2,0,3,5,0.0001,0.5,1,5242,1.8846026602245511,70.36754419432786,2.2346698880195617,54.5
20260223-131729,full_s44_lmss_epochs5_pat2,1,0,1,0.00045,0.3,2,1001,2.030565232038498,61.17103235747304,2.056291288137436,55.66
20260223-131729,full_s44_lmss_epochs5_pat2,1,0,2,0.00045,0.3,2,1001,1.5319904386997223,73.88289676425269,2.136280411481857,50.52
20260223-131729,full_s44_lmss_epochs5_pat2,1,0,3,0.00045,0.3,2,1001,1.0609957575798035,84.82280431432974,2.0810467541217803,53.98
20260223-131729,full_s44_lmss_epochs5_pat2,1,1,1,0.00045,0.3,2,1001,1.9995853900909424,59.63020030816641,2.0665764808654785,53.84
20260223-131729,full_s44_lmss_epochs5_pat2,1,1,2,0.00045,0.3,2,1001,1.482547402381897,73.18952234206472,2.107010316848755,52.54
20260223-131729,full_s44_lmss_epochs5_pat2,1,2,1,0.00045,0.3,2,1001,2.047157973051071,59.476117103235744,2.1583250999450683,54.3
20260223-131729,full_s44_lmss_epochs5_pat2,1,2,2,0.00045,0.3,2,1001,1.5424399077892303,73.34360554699538,2.082064652442932,52.4
20260223-131729,full_s44_lmss_epochs5_pat2,1,3,1,0.00045,0.3,2,1001,2.0517931282520294,60.40061633281972,2.1779046297073363,53.2
20260223-131729,full_s44_lmss_epochs5_pat2,1,3,2,0.00045,0.3,2,1001,1.5346513390541077,73.80585516178736,2.048209047317505,51.14
20260223-131729,full_s44_lmss_epochs5_pat2,2,0,1,8e-05,0.6,3,1001,1.567819058895111,68.1676047529706,1.6837171494960785,62.52
20260223-131729,full_s44_lmss_epochs5_pat2,2,0,2,8e-05,0.6,3,1001,1.4798589050769806,70.91932457786116,1.6683828771114348,62.44
20260223-131729,full_s44_lmss_epochs5_pat2,2,0,3,8e-05,0.6,3,1001,1.3170082569122314,76.92307692307692,1.673732852935791,61.24
20260223-131729,full_s44_lmss_epochs5_pat2,2,1,1,8e-05,0.6,3,1001,1.603247046470642,65.35334584115071,1.6904394328594208,62.4
20260223-131729,full_s44_lmss_epochs5_pat2,2,1,2,8e-05,0.6,3,1001,1.4964758157730103,68.66791744840525,1.6588212549686432,62.3
20260223-131729,full_s44_lmss_epochs5_pat2,2,1,3,8e-05,0.6,3,1001,1.3855226933956146,73.35834896810506,1.661739856004715,62.34
20260223-131729,full_s44_lmss_epochs5_pat2,2,2,1,0.0001,0.6,3,1001,1.6282584071159363,65.79111944965604,1.6766494870185853,62.64
20260223-131729,full_s44_lmss_epochs5_pat2,2,2,2,0.0001,0.6,3,1001,1.550787478685379,68.79299562226392,1.6450127184391021,62.26
20260223-131729,full_s44_lmss_epochs5_pat2,2,2,3,0.0001,0.6,3,1001,1.362660825252533,74.60913070669169,1.6492827653884887,62.72
20260223-131729,full_s44_lmss_epochs5_pat2,2,2,4,0.0001,0.6,3,1001,1.1712366938591003,80.17510944340212,1.6695653676986695,61.64
20260223-131729,full_s44_lmss_epochs5_pat2,2,2,5,0.0001,0.6,3,1001,0.9961271286010742,85.86616635397124,1.6679409444332123,61.88
