run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20251125-120534,cifar100_v4_s44,0,0,1,0.00012,0.5,1,5242,3.95845897992452,18.50032320620556,3.513885021209717,23.52
20251125-120534,cifar100_v4_s44,0,0,2,0.00012,0.5,1,5242,2.6897383417401994,50.8584509729111,2.595275676250458,42.98
20251125-120534,cifar100_v4_s44,0,0,3,0.00012,0.5,1,5242,1.889747137115115,68.54889991097545,2.152104115486145,52.0
20251125-120534,cifar100_v4_s44,0,0,4,0.00012,0.5,1,5242,1.3423398903438024,78.81215820933485,1.9466741800308227,57.14
20251125-120534,cifar100_v4_s44,0,0,5,0.00012,0.5,1,5242,0.9760125960622515,86.0867353427445,1.772664737701416,59.38
20251125-120534,cifar100_v4_s44,0,0,6,0.00012,0.5,1,5242,0.6864124678430104,92.26758234770443,1.6651821970939635,62.02
20251125-120534,cifar100_v4_s44,0,0,7,0.00012,0.5,1,5242,0.481004787342889,95.26898130484548,1.5747810065746308,61.64
20251125-120534,cifar100_v4_s44,0,0,8,0.00012,0.5,1,5242,0.3316108158656529,97.82525753529187,1.5317977607250213,62.62
20251125-120534,cifar100_v4_s44,0,0,9,0.00012,0.5,1,5242,0.22844395822002775,98.88083428716774,1.4793617486953736,62.96
20251125-120534,cifar100_v4_s44,0,0,10,0.00012,0.5,1,5242,0.15363110353549322,99.51672389673153,1.470798796415329,63.44
20251125-120534,cifar100_v4_s44,0,0,11,0.00012,0.5,1,5242,0.11113798086132322,99.78379753274831,1.427718722820282,64.06
20251125-120534,cifar100_v4_s44,0,0,12,0.00012,0.5,1,5242,0.07888711776052203,99.91097545466107,1.4064137399196626,63.9
20251125-120534,cifar100_v4_s44,0,0,13,0.00012,0.5,1,5242,0.057857761603026164,99.92369324685235,1.4098746061325074,64.0
20251125-120534,cifar100_v4_s44,0,0,14,0.00012,0.5,1,5242,0.045024060954650245,100.0,1.3999830722808837,63.8
20251125-120534,cifar100_v4_s44,0,0,15,0.00012,0.5,1,5242,0.03695337829135713,99.97456441561745,1.4029721915721893,64.0
20251125-120534,cifar100_v4_s44,0,0,16,0.00012,0.5,1,5242,0.030163102472821873,100.0,1.3826360940933227,64.58
20251125-120534,cifar100_v4_s44,0,0,17,0.00012,0.5,1,5242,0.025741053035571462,99.98728220780872,1.388808399438858,64.08
20251125-120534,cifar100_v4_s44,0,0,18,0.00012,0.5,1,5242,0.02129448444715568,100.0,1.3878163397312164,64.26
20251125-120534,cifar100_v4_s44,0,0,19,0.00012,0.5,1,5242,0.018505981812874477,100.0,1.3829129576683044,64.02
20251125-120534,cifar100_v4_s44,0,0,20,0.00012,0.5,1,5242,0.01684690515200297,100.0,1.3748997747898102,65.4
20251125-120534,cifar100_v4_s44,0,1,1,0.00012,0.5,1,5242,3.9860764344533286,16.87136393018746,3.529840052127838,23.08
20251125-120534,cifar100_v4_s44,0,1,2,0.00012,0.5,1,5242,2.6946428389776322,51.290855907414475,2.539232051372528,44.3
20251125-120534,cifar100_v4_s44,0,1,3,0.00012,0.5,1,5242,1.8913928894769578,69.12120055958286,2.1486404061317446,51.94
20251125-120534,cifar100_v4_s44,0,1,4,0.00012,0.5,1,5242,1.3697157757622855,78.26529314511001,1.8967633247375488,56.7
20251125-120534,cifar100_v4_s44,0,1,5,0.00012,0.5,1,5242,0.9851822796322051,87.06600534147272,1.7599431931972505,59.3
20251125-120534,cifar100_v4_s44,0,1,6,0.00012,0.5,1,5242,0.6925315260887146,91.92420195854,1.6332247972488403,62.06
20251125-120534,cifar100_v4_s44,0,1,7,0.00012,0.5,1,5242,0.4908454574289776,95.35800585018441,1.5361958920955658,62.56
20251125-120534,cifar100_v4_s44,0,1,8,0.00012,0.5,1,5242,0.3279667141891661,97.73623298995294,1.4909150719642639,63.38
20251125-120534,cifar100_v4_s44,0,1,9,0.00012,0.5,1,5242,0.2270816188483011,98.77909194963755,1.4552059829235078,63.42
20251125-120534,cifar100_v4_s44,0,1,10,0.00012,0.5,1,5242,0.1574149238211768,99.54215948111408,1.4337002396583558,63.56
20251125-120534,cifar100_v4_s44,0,1,11,0.00012,0.5,1,5242,0.11069908844573158,99.72020857179194,1.405433428287506,64.28
20251125-120534,cifar100_v4_s44,0,1,12,0.00012,0.5,1,5242,0.07653280383064634,99.93641103904362,1.3937089323997498,63.88
20251125-120534,cifar100_v4_s44,0,1,13,0.00012,0.5,1,5242,0.058549853307860236,99.96184662342617,1.3882009148597718,64.24
