run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260222-140712,full_s43_v4_epochs5_pat2,0,0,1,0.0001,0.5,1,5242,4.26068697656904,14.64770523594053,3.962394285202026,20.42
20260222-140712,full_s43_v4_epochs5_pat2,0,0,2,0.0001,0.5,1,5242,3.466306833993821,40.01017423375302,3.2884982347488405,33.06
20260222-140712,full_s43_v4_epochs5_pat2,0,0,3,0.0001,0.5,1,5242,2.809317554746355,54.47030395523337,2.7811779975891113,43.44
20260222-140712,full_s43_v4_epochs5_pat2,0,0,4,0.0001,0.5,1,5242,2.26576981090364,63.63983212514307,2.4905215382575987,48.86
20260222-140712,full_s43_v4_epochs5_pat2,0,0,5,0.0001,0.5,1,5242,1.8217894974209012,71.6011700368816,2.278848946094513,52.84
20260222-140712,full_s43_v4_epochs5_pat2,0,1,1,0.0001,0.5,1,5242,4.246723833538237,14.621848739495798,3.9558021664619445,18.8
20260222-140712,full_s43_v4_epochs5_pat2,0,1,2,0.0001,0.5,1,5242,3.4631494340442477,38.20424774259189,3.2522905349731444,34.12
20260222-140712,full_s43_v4_epochs5_pat2,0,1,3,0.0001,0.5,1,5242,2.808055117016747,53.02047564542795,2.795424926280975,43.54
20260222-140712,full_s43_v4_epochs5_pat2,0,1,4,0.0001,0.5,1,5242,2.244203033901396,63.55080757980414,2.4652965903282165,50.16
20260222-140712,full_s43_v4_epochs5_pat2,0,1,5,0.0001,0.5,1,5242,1.8261164256504603,71.11789393361312,2.2182541131973266,54.6
20260222-140712,full_s43_v4_epochs5_pat2,0,2,1,0.0001,0.5,1,5242,4.267067682175409,14.544279250161603,3.9776766300201416,17.92
20260222-140712,full_s43_v4_epochs5_pat2,0,2,2,0.0001,0.5,1,5242,3.475394021897089,38.62393488490398,3.246743154525757,34.14
20260222-140712,full_s43_v4_epochs5_pat2,0,2,3,0.0001,0.5,1,5242,2.8183814457484653,51.78684980287422,2.7932655930519106,42.46
20260222-140712,full_s43_v4_epochs5_pat2,0,2,4,0.0001,0.5,1,5242,2.2712443329039074,63.01666030777057,2.4606549382209777,48.84
20260222-140712,full_s43_v4_epochs5_pat2,0,2,5,0.0001,0.5,1,5242,1.8495835009075345,71.27050743990843,2.240938663482666,53.54
20260222-140712,full_s43_v4_epochs5_pat2,0,3,1,0.0001,0.5,1,5242,4.25418868519011,15.940530058177117,4.000377714633942,20.88
20260222-140712,full_s43_v4_epochs5_pat2,0,3,2,0.0001,0.5,1,5242,3.4762402716137113,39.32341345542414,3.219897520542145,35.32
20260222-140712,full_s43_v4_epochs5_pat2,0,3,3,0.0001,0.5,1,5242,2.8244095870426724,54.75009538344143,2.754129409790039,44.42
20260222-140712,full_s43_v4_epochs5_pat2,0,3,4,0.0001,0.5,1,5242,2.28299195425851,62.62240874984103,2.4649055004119873,50.06
20260222-140712,full_s43_v4_epochs5_pat2,0,3,5,0.0001,0.5,1,5242,1.819693610781715,71.96998601042858,2.22289354801178,54.1
20260222-140712,full_s43_v4_epochs5_pat2,1,0,1,0.0001,0.5,2,1001,1.9981282949447632,63.82411725516322,2.165979254245758,58.1
20260222-140712,full_s43_v4_epochs5_pat2,1,0,2,0.0001,0.5,2,1001,1.8606935143470764,67.0219853431046,2.100278890132904,57.64
20260222-140712,full_s43_v4_epochs5_pat2,1,0,3,0.0001,0.5,2,1001,1.653902918100357,73.08461025982679,2.068686306476593,57.06
20260222-140712,full_s43_v4_epochs5_pat2,1,1,1,0.0001,0.5,2,1001,2.055962324142456,61.758827448367754,2.153088080883026,58.22
20260222-140712,full_s43_v4_epochs5_pat2,1,1,2,0.0001,0.5,2,1001,1.903678447008133,66.08927381745502,2.1005385875701905,57.0
20260222-140712,full_s43_v4_epochs5_pat2,1,1,3,0.0001,0.5,2,1001,1.719245582818985,71.35243171219187,2.0651369631290435,57.28
20260222-140712,full_s43_v4_epochs5_pat2,1,2,1,0.0001,0.5,2,1001,2.0688303112983704,58.960692871419056,2.14722820520401,58.18
20260222-140712,full_s43_v4_epochs5_pat2,1,2,2,0.0001,0.5,2,1001,1.8942433595657349,64.15722851432379,2.083472412824631,57.84
20260222-140712,full_s43_v4_epochs5_pat2,1,2,3,0.0001,0.5,2,1001,1.6763327419757843,70.28647568287808,2.0585304737091064,56.14
20260222-140712,full_s43_v4_epochs5_pat2,1,3,1,0.0001,0.5,2,1001,2.0655937790870667,62.35842771485676,2.1369353890419007,58.06
20260222-140712,full_s43_v4_epochs5_pat2,1,3,2,0.0001,0.5,2,1001,1.9320710003376007,66.15589606928714,2.1020822644233705,56.78
20260222-140712,full_s43_v4_epochs5_pat2,1,3,3,0.0001,0.5,2,1001,1.7181399166584015,71.95203197868088,2.088257747888565,55.32
20260222-140712,full_s43_v4_epochs5_pat2,2,0,1,0.0001435517909198943,0.45,3,1001,1.8318973183631897,64.20689655172414,1.9684205174446106,59.34
20260222-140712,full_s43_v4_epochs5_pat2,2,0,2,0.0001435517909198943,0.45,3,1001,1.6899968385696411,66.75862068965517,1.9729986369609833,57.8
20260222-140712,full_s43_v4_epochs5_pat2,2,0,3,0.0001435517909198943,0.45,3,1001,1.4426311254501343,75.58620689655173,1.9276212990283965,57.76
20260222-140712,full_s43_v4_epochs5_pat2,2,1,1,0.00014999922163993365,0.45,3,1001,1.8110240697860718,64.27586206896552,1.9490012764930724,58.62
20260222-140712,full_s43_v4_epochs5_pat2,2,1,2,0.00014999922163993365,0.45,3,1001,1.643497347831726,68.89655172413794,1.9266722857952119,56.78
20260222-140712,full_s43_v4_epochs5_pat2,2,1,3,0.00014999922163993365,0.45,3,1001,1.394423484802246,75.72413793103448,1.9551967442035676,55.76
20260222-140712,full_s43_v4_epochs5_pat2,2,2,1,0.00016200000000000003,0.45,3,1001,1.885655701160431,61.86206896551724,1.945495080947876,58.62
20260222-140712,full_s43_v4_epochs5_pat2,2,2,2,0.00016200000000000003,0.45,3,1001,1.6686336398124695,68.75862068965517,1.9465380966663361,56.94
20260222-140712,full_s43_v4_epochs5_pat2,2,2,3,0.00016200000000000003,0.45,3,1001,1.454287827014923,75.10344827586206,1.9221519708633423,57.3
20260222-140712,full_s43_v4_epochs5_pat2,2,3,1,0.00010800000000000002,0.45,3,1001,1.7762331664562225,67.3103448275862,1.9850709199905396,58.44
20260222-140712,full_s43_v4_epochs5_pat2,2,3,2,0.00010800000000000002,0.45,3,1001,1.6603501439094543,69.24137931034483,1.9421820402145387,57.62
20260222-140712,full_s43_v4_epochs5_pat2,2,3,3,0.00010800000000000002,0.45,3,1001,1.4493889212608337,76.27586206896552,1.8962692141532898,58.12
20260222-140712,full_s43_v4_epochs5_pat2,3,0,1,0.00017991393539750942,0.55,4,1001,1.6523204743862152,65.07424144609425,1.7822249233722687,60.24
20260222-140712,full_s43_v4_epochs5_pat2,3,0,2,0.00017991393539750942,0.55,4,1001,1.4581661224365234,71.91736604260814,1.7855889320373535,59.66
20260222-140712,full_s43_v4_epochs5_pat2,3,0,3,0.00017991393539750942,0.55,4,1001,1.2224993109703064,79.40606843124597,1.8281595826148986,58.34
20260222-140712,full_s43_v4_epochs5_pat2,3,1,1,0.00014580000000000005,0.55,4,1001,1.646374762058258,66.94641704325372,1.7561332643032075,62.6
20260222-140712,full_s43_v4_epochs5_pat2,3,1,2,0.00014580000000000005,0.55,4,1001,1.4855019450187683,71.40090380890898,1.8144403576850892,59.94
20260222-140712,full_s43_v4_epochs5_pat2,3,1,3,0.00014580000000000005,0.55,4,1001,1.2493442595005035,79.08327953518399,1.8191599249839783,59.28
20260222-140712,full_s43_v4_epochs5_pat2,3,2,1,0.00018668011112033816,0.55,4,1001,1.649885505437851,65.39703034215623,1.7535860061645507,61.06
20260222-140712,full_s43_v4_epochs5_pat2,3,2,2,0.00018668011112033816,0.55,4,1001,1.4227779507637024,72.75661717236927,1.8160764038562776,58.62
20260222-140712,full_s43_v4_epochs5_pat2,3,2,3,0.00018668011112033816,0.55,4,1001,1.1553597748279572,80.50355067785668,1.8211306750774383,59.34
20260222-140712,full_s43_v4_epochs5_pat2,3,3,1,0.00021870000000000003,0.55,4,1001,1.592762440443039,69.01226597805035,1.7921659529209137,60.48
20260222-140712,full_s43_v4_epochs5_pat2,3,3,2,0.00021870000000000003,0.55,4,1001,1.4080345928668976,73.59586830213041,1.823964673280716,57.42
