run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,0,1,0.0001,0.5,1,5152,3.901795353208269,24.07894736842105,4.2775691747665405,13.26
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,0,2,0.0001,0.5,1,5152,2.7640775385357084,43.80175983436853,4.110071682929993,19.32
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,0,3,0.0001,0.5,1,5152,2.122456119174049,56.8064182194617,3.8753780484199525,24.8
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,0,4,0.0001,0.5,1,5152,1.7173679158801125,65.15269151138716,3.689450907707214,28.92
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,0,5,0.0001,0.5,1,5152,1.347399285861424,73.34368530020704,3.5511047720909117,30.96
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,1,1,0.0001,0.5,1,5427,3.862705794247714,25.89865202196705,4.265018439292907,14.76
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,1,2,0.0001,0.5,1,5427,2.6740704558112403,48.894348894348894,4.032325172424317,22.22
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,1,3,0.0001,0.5,1,5427,2.00464604659514,59.975429975429975,3.783911681175232,27.5
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,1,4,0.0001,0.5,1,5427,1.5893952629782937,68.63636363636364,3.566742706298828,32.5
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,1,5,0.0001,0.5,1,5427,1.2373470284722068,75.77395577395578,3.3910269498825074,35.72
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,2,1,0.0001,0.5,1,4940,3.907386362552643,22.232903048613018,4.375646758079529,11.66
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,2,2,0.0001,0.5,1,4940,2.7764209866523744,41.40350877192982,4.174179244041443,18.24
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,2,3,0.0001,0.5,1,4940,2.1220471262931824,55.57354925775979,3.960765242576599,24.08
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,2,4,0.0001,0.5,1,4940,1.6585277795791626,67.67881241565452,3.7135006189346313,29.54
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,2,5,0.0001,0.5,1,4940,1.320203423500061,74.70985155195682,3.560878646373749,31.76
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,3,1,0.0001,0.5,1,5451,3.890197016976096,25.360337972167,4.292440104484558,13.68
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,3,2,0.0001,0.5,1,5451,2.689903432672674,48.948140900195696,4.046723127365112,23.34
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,3,3,0.0001,0.5,1,5451,1.9760947715152393,63.08708414872798,3.791150522232056,28.96
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,3,4,0.0001,0.5,1,5451,1.496503932909532,71.55088062622309,3.6066795229911803,31.78
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,0,3,5,0.0001,0.5,1,5451,1.1933886788108132,76.6022504892368,3.422995460033417,34.56
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,0,1,0.0001,0.5,2,984,2.8992162346839905,36.043360433604335,3.1153907418251037,35.9
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,0,2,0.0001,0.5,2,984,2.5049200654029846,51.15176151761518,2.988283395767212,36.84
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,0,3,0.0001,0.5,2,984,2.0644932985305786,67.41192411924119,2.93537575006485,35.58
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,0,4,0.0001,0.5,2,984,1.7209670841693878,75.0,2.9311914443969727,33.58
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,1,1,0.0001,0.5,2,1036,2.8472252368927,39.12483912483913,3.0681402564048765,39.84
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,1,2,0.0001,0.5,2,1036,2.365971326828003,59.13770913770914,2.9229191660881044,38.06
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,1,3,0.0001,0.5,2,1036,1.936080312728882,70.78507078507079,2.8967584013938903,33.44
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,2,1,0.0001,0.5,2,943,2.8752805590629578,36.49222065063649,3.126838266849518,39.22
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,2,2,0.0001,0.5,2,943,2.4859427213668823,51.909476661951906,2.9728906750679016,38.48
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,2,3,0.0001,0.5,2,943,2.0411223769187927,68.74115983026874,2.937403082847595,33.72
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,3,1,0.0001,0.5,2,1041,2.8803094387054444,41.96028187059577,3.0857162475585938,38.0
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,3,2,0.0001,0.5,2,1041,2.376493787765503,58.03971812940423,2.9830505013465882,36.48
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,1,3,3,0.0001,0.5,2,1041,2.015100336074829,70.72389493914157,2.909252667427063,34.3
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,0,1,0.0001,0.5,3,984,2.3728644251823425,57.72357723577236,2.5493181943893433,47.2
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,0,2,0.0001,0.5,3,984,1.9839092791080475,68.36043360433604,2.5715958952903746,40.84
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,0,3,0.0001,0.5,3,984,1.6753166913986206,74.11924119241192,2.6663100361824035,36.62
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,1,1,0.0001,0.5,3,1036,2.4462778568267822,55.92020592020592,2.528571343421936,46.34
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,1,2,0.0001,0.5,3,1036,1.9694326639175415,70.27027027027027,2.641284239292145,36.68
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,1,3,0.0001,0.5,3,1036,1.696087622642517,73.16602316602317,2.7908135294914245,33.0
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,2,1,0.0001,0.5,3,943,2.460798919200897,52.05091937765205,2.5452444911003114,47.18
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,2,2,0.0001,0.5,3,943,1.9804458320140839,68.1046676096181,2.6484153509140014,37.44
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,2,3,0.0001,0.5,3,943,1.6879951059818268,70.08486562942008,2.8168090105056764,32.14
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,3,1,0.0001,0.5,3,1041,2.3701950550079345,58.23190262652146,2.5738503694534303,44.0
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,3,2,0.0001,0.5,3,1041,1.9418943881988526,69.82703395259449,2.6782808661460877,36.56
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,2,3,3,0.0001,0.5,3,1041,1.6746796131134034,73.60666239590006,2.797617721557617,33.58
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,0,1,0.0001,0.5,4,984,2.169915020465851,59.146341463414636,2.29414165019989,50.62
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,0,2,0.0001,0.5,4,984,1.7676971852779388,71.00271002710028,2.418861973285675,43.62
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,0,3,0.0001,0.5,4,984,1.4783035516738892,77.03252032520325,2.5446226835250854,39.4
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,1,1,0.0001,0.5,4,1036,2.1852443695068358,61.32561132561133,2.318665635585785,49.94
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,1,2,0.0001,0.5,4,1036,1.9415058135986327,68.79021879021879,2.485573410987854,40.48
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,1,3,0.0001,0.5,4,1036,1.497709321975708,73.61647361647361,2.6175204038619997,36.7
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,2,1,0.0001,0.5,4,943,2.1668554544448853,60.183875530410184,2.3043785452842713,50.74
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,2,2,0.0001,0.5,4,943,1.8136134445667267,70.22630834512023,2.407290184497833,42.48
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,2,3,0.0001,0.5,4,943,1.5089450478553772,75.95473833097596,2.531487989425659,37.9
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,3,1,0.0001,0.5,4,1041,2.2215220451354982,61.56310057655349,2.340357768535614,49.04
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,3,2,0.0001,0.5,4,1041,1.7806723356246947,71.17232543241512,2.4908812284469604,39.74
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,3,3,3,0.0001,0.5,4,1041,1.5690645217895507,72.70980140935298,2.6156221628189087,36.74
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,0,1,0.0001,0.5,5,984,2.0114259123802185,61.72086720867209,2.184165930747986,53.56
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,0,2,0.0001,0.5,5,984,1.6414957344532013,71.88346883468834,2.311075484752655,45.54
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,0,3,0.0001,0.5,5,984,1.4319065809249878,73.78048780487805,2.4412084937095644,40.5
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,1,1,0.0001,0.5,5,1036,2.0141157150268554,61.06821106821107,2.2007628798484804,52.38
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,1,2,0.0001,0.5,5,1036,1.7453924894332886,70.01287001287001,2.3297308444976808,43.16
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,1,3,0.0001,0.5,5,1036,1.4958648920059203,74.9034749034749,2.451987624168396,39.14
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,2,1,0.0001,0.5,5,943,2.0336168706417084,61.1032531824611,2.1578076124191283,53.7
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,2,2,0.0001,0.5,5,943,1.6702170372009277,73.26732673267327,2.260680782794952,46.32
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,2,3,0.0001,0.5,5,943,1.4188121557235718,75.67185289957567,2.4153200030326842,40.14
20260815-181542,full_s42_fixed_epochs5_pat2_dirichlet_a05_measure,4,3,1,0.0001,0.5,5,1041,1.9644298076629638,62.71620755925689,2.2234912514686584,51.5
