run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,1,0.0001,0.5,1,4691,3.6049923143888774,34.65547191661841,4.531092929840088,11.76
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,2,0.0001,0.5,1,4691,2.1228156968166956,55.96930073905628,4.734225177764893,15.06
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,3,0.0001,0.5,1,4691,1.4659577231658132,68.64695849914725,4.784682822227478,19.18
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,4,0.0001,0.5,1,4691,1.0611598585781299,78.16941444002273,4.669684171676636,21.6
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,5,0.0001,0.5,1,4691,0.8063932876837882,83.89710062535532,4.715589451789856,22.72
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,1,0.0001,0.5,1,5168,3.5299506982167563,34.666841552990554,4.506850075721741,13.22
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,2,0.0001,0.5,1,5168,2.060403897648766,59.86842105263158,4.692544484138489,18.26
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,3,0.0001,0.5,1,5168,1.4371303433463687,70.40763673890609,4.631329202651978,21.08
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,4,0.0001,0.5,1,5168,1.0481158182734536,77.95407636738906,4.51164870262146,23.06
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,5,0.0001,0.5,1,5168,0.8047560850779215,83.02373581011352,4.472440576553344,25.3
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,1,0.0001,0.5,1,5727,3.4171134907266367,36.24438666981801,4.6024233341217045,16.48
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,2,0.0001,0.5,1,5727,1.9360499122868413,64.48195576251454,4.741917943954467,20.9
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,3,0.0001,0.5,1,5727,1.260176912597988,75.51804423748546,4.637730145454407,23.56
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,4,0.0001,0.5,1,5727,0.8608158852743066,83.52735739231665,4.54975962638855,25.82
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,5,0.0001,0.5,1,5727,0.6099813736003378,88.71944121071013,4.47946789264679,27.42
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,1,0.0001,0.5,1,5384,3.6155657226389106,31.857070961248112,4.512101078033448,14.16
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,2,0.0001,0.5,1,5384,2.097509655085477,62.27092620108965,4.700937247276306,19.56
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,3,0.0001,0.5,1,5384,1.419463493607261,73.22932144626053,4.7505491256713865,22.28
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,4,0.0001,0.5,1,5384,1.090338948098096,79.4824170381377,4.698812794685364,23.34
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,5,0.0001,0.5,1,5384,0.8364562121304598,83.74195146111937,4.714662194252014,24.58
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,0,1,0.0001,0.5,2,896,3.271866202354431,31.398809523809526,3.6942757606506347,26.14
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,0,2,0.0001,0.5,2,896,2.6781741976737976,52.232142857142854,3.565566062927246,25.72
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,0,3,0.0001,0.5,2,896,2.16133713722229,70.61011904761905,3.5339080929756164,22.12
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,1,0.0001,0.5,2,987,3.323520839214325,29.45945945945946,3.694268596172333,26.36
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,2,0.0001,0.5,2,987,2.8073025345802307,48.445945945945944,3.557211124897003,27.72
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,3,0.0001,0.5,2,987,2.2501606345176697,68.98648648648648,3.453131008148193,26.06
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,4,0.0001,0.5,2,987,1.827654778957367,78.17567567567568,3.456694412231445,24.7
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,1,0.0001,0.5,2,1093,3.3327447891235353,28.370957901159244,3.63248530626297,27.72
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,2,0.0001,0.5,2,1093,2.6026353359222414,56.25381330079317,3.490998363494873,27.04
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,3,0.0001,0.5,2,1093,1.97596333026886,75.47284929835266,3.5019011735916137,24.96
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,1,0.0001,0.5,2,1028,3.5010573863983154,28.66407263294423,3.7045531988143923,24.02
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,2,0.0001,0.5,2,1028,2.9924253463745116,40.985732814526585,3.562808620929718,23.8
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,1,0.0001,0.5,3,896,2.8429762721061707,46.05654761904762,3.206351089477539,32.3
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,2,0.0001,0.5,3,896,2.2141589522361755,67.55952380952381,3.3077913999557493,24.68
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,3,0.0001,0.5,3,896,1.7759075462818146,75.89285714285714,3.51287202835083,21.84
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,1,0.0001,0.5,3,987,2.7293877005577087,49.527027027027025,3.18190358877182,31.8
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,2,0.0001,0.5,3,987,2.132584720849991,68.71621621621621,3.2440650939941404,26.82
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,3,0.0001,0.5,3,987,1.7198258638381958,74.5945945945946,3.415096616744995,24.2
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,1,0.0001,0.5,3,1093,2.7131723880767824,49.54240390482001,3.1531691908836366,35.14
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,2,0.0001,0.5,3,1093,1.9140268564224243,77.24222086638194,3.336090660095215,26.44
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,3,0.0001,0.5,3,1093,1.4718056917190552,82.91641244661379,3.552501916885376,24.76
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,3,1,0.0001,0.5,3,1028,3.207368755340576,32.61997405966277,3.196381413936615,32.08
