run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.01665007728690148,0.00027722507365979254,0.01665007728690148,0.00027722507365979254,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,2,21,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.09094988900768204,0.008271882310509682,0.09094988900768204,0.008271882310509682,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,3,22,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.016337646978776724,0.0002669187088031322,0.016337646978776724,0.0002669187088031322,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,3,22,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.08952303324437601,0.008014373481273651,0.08952303324437601,0.008014373481273651,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,4,23,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.015907487936610808,0.0002530481724534184,0.015907487936610808,0.0002530481724534184,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,4,23,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.08854279681026779,0.007839826866984367,0.08854279681026779,0.007839826866984367,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,5,24,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.015572030184230375,0.0002424881240585819,0.015572030184230375,0.0002424881240585819,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,5,24,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0874966320598792,0.00765566062182188,0.0874966320598792,0.00765566062182188,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,6,25,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.015212588462156324,0.00023142284771893173,0.015212588462156324,0.00023142284771893173,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,6,25,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.08548414334067246,0.007307538762688637,0.08548414334067246,0.007307538762688637,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,7,26,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.014821051784206327,0.00021966357599012554,0.014821051784206327,0.00021966357599012554,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,7,26,shrinkage
