run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260223-124101,full_s43_lmss_epochs5_pat2,0,0,1,0.0001,0.5,1,5242,4.26068697656904,14.64770523594053,3.962394285202026,20.42
20260223-124101,full_s43_lmss_epochs5_pat2,0,0,2,0.0001,0.5,1,5242,3.466306833993821,40.01017423375302,3.2884982347488405,33.06
20260223-124101,full_s43_lmss_epochs5_pat2,0,0,3,0.0001,0.5,1,5242,2.809317554746355,54.47030395523337,2.7811779975891113,43.44
20260223-124101,full_s43_lmss_epochs5_pat2,0,0,4,0.0001,0.5,1,5242,2.26576981090364,63.63983212514307,2.4905215382575987,48.86
20260223-124101,full_s43_lmss_epochs5_pat2,0,0,5,0.0001,0.5,1,5242,1.8217894974209012,71.6011700368816,2.278848946094513,52.84
20260223-124101,full_s43_lmss_epochs5_pat2,0,1,1,0.0001,0.5,1,5242,4.246723833538237,14.621848739495798,3.9558021664619445,18.8
20260223-124101,full_s43_lmss_epochs5_pat2,0,1,2,0.0001,0.5,1,5242,3.4631494340442477,38.20424774259189,3.2522905349731444,34.12
20260223-124101,full_s43_lmss_epochs5_pat2,0,1,3,0.0001,0.5,1,5242,2.808055117016747,53.02047564542795,2.795424926280975,43.54
20260223-124101,full_s43_lmss_epochs5_pat2,0,1,4,0.0001,0.5,1,5242,2.244203033901396,63.55080757980414,2.4652965903282165,50.16
20260223-124101,full_s43_lmss_epochs5_pat2,0,1,5,0.0001,0.5,1,5242,1.8261164256504603,71.11789393361312,2.2182541131973266,54.6
20260223-124101,full_s43_lmss_epochs5_pat2,0,2,1,0.0001,0.5,1,5242,4.267067682175409,14.544279250161603,3.9776766300201416,17.92
20260223-124101,full_s43_lmss_epochs5_pat2,0,2,2,0.0001,0.5,1,5242,3.475394021897089,38.62393488490398,3.246743154525757,34.14
20260223-124101,full_s43_lmss_epochs5_pat2,0,2,3,0.0001,0.5,1,5242,2.8183814457484653,51.78684980287422,2.7932655930519106,42.46
20260223-124101,full_s43_lmss_epochs5_pat2,0,2,4,0.0001,0.5,1,5242,2.2712443329039074,63.01666030777057,2.4606549382209777,48.84
20260223-124101,full_s43_lmss_epochs5_pat2,0,2,5,0.0001,0.5,1,5242,1.8495835009075345,71.27050743990843,2.240938663482666,53.54
20260223-124101,full_s43_lmss_epochs5_pat2,0,3,1,0.0001,0.5,1,5242,4.25418868519011,15.940530058177117,4.000377714633942,20.88
20260223-124101,full_s43_lmss_epochs5_pat2,0,3,2,0.0001,0.5,1,5242,3.4762402716137113,39.32341345542414,3.219897520542145,35.32
20260223-124101,full_s43_lmss_epochs5_pat2,0,3,3,0.0001,0.5,1,5242,2.8244095870426724,54.75009538344143,2.754129409790039,44.42
20260223-124101,full_s43_lmss_epochs5_pat2,0,3,4,0.0001,0.5,1,5242,2.28299195425851,62.62240874984103,2.4649055004119873,50.06
20260223-124101,full_s43_lmss_epochs5_pat2,0,3,5,0.0001,0.5,1,5242,1.819693610781715,71.96998601042858,2.22289354801178,54.1
20260223-124101,full_s43_lmss_epochs5_pat2,1,0,1,0.00045,0.3,2,1001,1.9710109233856201,62.326656394453,2.1703943610191345,51.3
20260223-124101,full_s43_lmss_epochs5_pat2,1,0,2,0.00045,0.3,2,1001,1.500086486339569,73.4206471494607,2.23570054769516,48.34
20260223-124101,full_s43_lmss_epochs5_pat2,1,1,1,0.00045,0.3,2,1001,2.017502248287201,59.8613251155624,2.237692952156067,51.46
20260223-124101,full_s43_lmss_epochs5_pat2,1,1,2,0.00045,0.3,2,1001,1.5450344383716583,71.87981510015409,2.17400381565094,49.52
20260223-124101,full_s43_lmss_epochs5_pat2,1,2,1,0.00045,0.3,2,1001,1.966414749622345,60.939907550077045,2.1837324261665345,51.68
20260223-124101,full_s43_lmss_epochs5_pat2,1,2,2,0.00045,0.3,2,1001,1.5167089402675629,72.49614791987673,2.126730704307556,51.6
20260223-124101,full_s43_lmss_epochs5_pat2,1,3,1,0.00045,0.3,2,1001,2.0087588727474213,61.0939907550077,2.1771668553352357,52.48
20260223-124101,full_s43_lmss_epochs5_pat2,1,3,2,0.00045,0.3,2,1001,1.5373515784740448,71.26348228043143,2.255672013759613,47.56
20260223-124101,full_s43_lmss_epochs5_pat2,2,0,1,0.00015,0.7,3,1001,1.5561324656009674,66.78424456202234,1.8081809520721435,61.32
20260223-124101,full_s43_lmss_epochs5_pat2,2,0,2,0.00015,0.7,3,1001,1.4356809258460999,70.31158142269254,1.7608924448490142,60.84
20260223-124101,full_s43_lmss_epochs5_pat2,2,0,3,0.00015,0.7,3,1001,1.222173660993576,77.4838330393886,1.7781636238098144,59.78
20260223-124101,full_s43_lmss_epochs5_pat2,2,1,1,0.00015,0.7,3,1001,1.5690650641918182,66.7254556143445,1.7500326335430145,60.46
20260223-124101,full_s43_lmss_epochs5_pat2,2,1,2,0.00015,0.7,3,1001,1.4071042835712433,72.48677248677248,1.7793820679187775,59.68
20260223-124101,full_s43_lmss_epochs5_pat2,2,1,3,0.00015,0.7,3,1001,1.1790634393692017,80.36449147560259,1.8149527072906495,59.5
20260223-124101,full_s43_lmss_epochs5_pat2,2,2,1,0.00015,0.7,3,1001,1.6520207524299622,63.668430335097,1.7647230803966523,60.5
20260223-124101,full_s43_lmss_epochs5_pat2,2,2,2,0.00015,0.7,3,1001,1.4823894202709198,69.72369194591417,1.7415924310684203,61.5
20260223-124101,full_s43_lmss_epochs5_pat2,2,2,3,0.00015,0.7,3,1001,1.2875151634216309,76.71957671957672,1.7712719440460205,59.88
20260223-124101,full_s43_lmss_epochs5_pat2,2,2,4,0.00015,0.7,3,1001,1.0604158192873,83.83303938859494,1.8209592401981354,59.08
20260223-124101,full_s43_lmss_epochs5_pat2,2,3,1,0.00015,0.7,3,1001,1.540910542011261,70.01763668430335,1.7803182423114776,61.2
20260223-124101,full_s43_lmss_epochs5_pat2,2,3,2,0.00015,0.7,3,1001,1.3465624153614044,75.60258671369782,1.7730386018753053,60.26
20260223-124101,full_s43_lmss_epochs5_pat2,2,3,3,0.00015,0.7,3,1001,1.1470616161823273,83.18636096413874,1.7997365415096283,59.74
20260223-124101,full_s43_lmss_epochs5_pat2,3,0,1,8e-05,0.6,4,1001,1.462525099515915,67.29205753595997,1.6122623443603517,64.88
20260223-124101,full_s43_lmss_epochs5_pat2,3,0,2,8e-05,0.6,4,1001,1.3685259222984314,71.7948717948718,1.581714791059494,64.38
20260223-124101,full_s43_lmss_epochs5_pat2,3,0,3,8e-05,0.6,4,1001,1.236979901790619,75.17198248905567,1.577780193090439,63.64
20260223-124101,full_s43_lmss_epochs5_pat2,3,1,1,8e-05,0.6,4,1001,1.456813484430313,68.85553470919325,1.6042821049690246,64.96
20260223-124101,full_s43_lmss_epochs5_pat2,3,1,2,8e-05,0.6,4,1001,1.3570595979690552,70.79424640400251,1.5872654795646668,64.58
20260223-124101,full_s43_lmss_epochs5_pat2,3,1,3,8e-05,0.6,4,1001,1.202656626701355,76.73545966228893,1.592315101623535,63.86
20260223-124101,full_s43_lmss_epochs5_pat2,3,2,1,0.0001,0.6,4,1001,1.45747908949852,68.66791744840525,1.6110015332698822,65.62
20260223-124101,full_s43_lmss_epochs5_pat2,3,2,2,0.0001,0.6,4,1001,1.3219005763530731,73.92120075046904,1.6151847898960114,64.14
20260223-124101,full_s43_lmss_epochs5_pat2,3,2,3,0.0001,0.6,4,1001,1.1368533670902252,80.23764853033146,1.6314752757549287,63.58
20260223-124101,full_s43_lmss_epochs5_pat2,3,3,1,0.0001,0.6,4,1001,1.4549058973789215,69.66854283927455,1.6261041581630706,64.12
