run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11738877495524308,0.013780124485492706,0.11147820245112772,0.01242738962173462,0.005910574901486599,3.493489566608332e-05,0.0013527348637580872,0.9496495937846792,0.9018343509754063,layer4_1_conv2,,0.0,0.949649545340808,1,0,2,1,116,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02223694982442801,0.0004944819374941289,0.008053237022702107,6.48546265438199e-05,0.014183713374950597,0.00020117772510275245,0.00042962731095030904,0.3621556502257052,0.13115671499040332,fc,,0.0,0.3621556549114053,1,0,2,1,116,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12130090084444094,0.014713908545672894,0.11519335162025748,0.013269508257508278,0.006107552504682643,3.730219759745523e-05,0.0014444002881646156,0.9496495971450706,0.9018343573577947,layer4_1_conv2,,0.0,0.949649545340808,1,0,2,2,117,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.023655397582632916,0.0005595778347924352,0.008566935317104655,7.339238072745502e-05,0.015088461564968002,0.00022766167239751667,0.00048618545406498015,0.3621556258853261,0.1311566973603923,fc,,0.0,0.3621556549114053,1,0,2,2,117,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12388755834139506,0.015348127111792564,0.11764976799600968,0.013841467909514904,0.0062377914640533065,3.8910042349016294e-05,0.0015066592022776604,0.949649582016977,0.9018343286250193,layer4_1_conv2,,0.0,0.949649545340808,1,0,2,3,118,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.024758886400509234,0.0006130024557933211,0.008966570684737158,8.039938984438777e-05,0.015792315930279934,0.0002493972424417734,0.0005326030659489334,0.36215565351730583,0.13115671737454684,fc,,0.0,0.3621556549114053,1,0,2,3,118,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12567015652380975,0.01579298824071884,0.11934260928769275,0.014242658391594887,0.0063275462262291195,4.0037841245066375e-05,0.0015503298491239548,0.9496495634990463,0.9018342934539291,layer4_1_conv2,,0.0,0.949649545340808,1,0,2,4,119,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.025545250049148167,0.0006525598000735044,0.009251356195537767,8.558759145671502e-05,0.016293893401898032,0.0002654909621924162,0.0005669722086167894,0.3621556327590641,0.13115670233911805,fc,,0.0,0.3621556549114053,1,0,2,4,119,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.1281391423840497,0.01641963981091976,0.1216872767045706,0.01480779331177473,0.006451860424279004,4.162650293437764e-05,0.001611846499145031,0.9496495328481127,0.9018342352386388,layer4_1_conv2,,0.0,0.949649545340808,1,0,2,5,120,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.026149368839842382,0.0006837894907221198,0.009470141737041847,8.968358451966196e-05,0.016679227132217464,0.0002781966177280992,0.0005941059062024578,0.3621556525912283,0.13115671670377838,fc,,0.0,0.3621556549114053,1,0,2,5,120,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13203679078794714,0.017433714121580124,0.12591054206627844,0.015853464603424072,0.00612624881971135,3.7530924601014704e-05,0.0015802495181560516,0.9536019568098445,0.9093566920315644,layer4_1_conv2,,0.0,0.9536019748148297,2,0,1,1,121,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027321507356543828,0.0007464647642336786,0.009143742611457397,8.360802894458175e-05,0.018177765374153637,0.0003304311539977789,0.0006628567352890968,0.3346719671111909,0.11200532557007406,fc,,0.0,0.3346719854942625,2,0,1,1,121,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13657429420511222,0.01865253783762455,0.13023751090884747,0.016961809247732162,0.006336779973759664,4.015478043584153e-05,0.0016907285898923874,0.9536019326832622,0.9093566460172529,layer4_1_conv2,,0.0,0.9536019748148297,2,0,1,2,122,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02829618289268037,0.0008006739662960172,0.009469939670660892,8.96797573659569e-05,0.018826243301103347,0.00035442743683233857,0.0007109942089300603,0.33467198408272114,0.11200533692986515,fc,,0.0,0.3346719854942625,2,0,1,2,122,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13902480921935428,0.01932789757847786,0.13257432365699948,0.017575951293110847,0.0064504788068966545,4.160867683822289e-05,0.001751946285367012,0.9536019103455328,0.9093566034146491,layer4_1_conv2,,0.0,0.9536019748148297,2,0,1,3,123,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029025611117373663,0.0008424861007370055,0.009714058614208773,9.436293476028368e-05,0.0193115521622455,0.0003729360469151288,0.0007481231659767218,0.33467197555038886,0.11200533121880009,fc,,0.0,0.3346719854942625,2,0,1,3,123,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.14015129226242926,0.019642384722828865,0.13364854101746873,0.017861932516098022,0.006502745655201644,4.228570105624385e-05,0.0017804522067308426,0.9536019173281377,0.9093566167319004,layer4_1_conv2,,0.0,0.9536019748148297,2,0,1,4,124,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029480491854889983,0.0008690994000062346,0.009866294320948345,9.734376362757757e-05,0.01961419775609154,0.0003847167536150664,0.0007717556363786571,0.334671971197516,0.11200532830523098,fc,,0.0,0.3346719854942625,2,0,1,4,124,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.14172290338530594,0.020085381343960762,0.13514723168863949,0.0182647742331028,0.006575665393908825,4.32393753726501e-05,0.0018206071108579636,0.9536019123261327,0.9093566071920571,layer4_1_conv2,,0.0,0.9536019748148297,2,0,1,5,125,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029836022998815166,0.0008901882683858275,0.009985281056805746,9.97058377834037e-05,0.019850742602155882,0.0003940519818570465,0.0007904824306024238,0.33467198551235455,0.11200533788678166,fc,,0.0,0.3346719854942625,2,0,1,5,125,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13970569957139545,0.019517682492733,0.1332236195904003,0.017748532816767693,0.006482070941152382,4.201724368613213e-05,0.0017691496759653091,0.9536018931161607,0.9093565705547257,layer4_1_conv2,,0.0,0.9536019748148297,2,0,2,1,126,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029907738428211955,0.000894472817890346,0.01000928187073614,0.00010018572356784716,0.019898457004914237,0.00039594859117642045,0.0007942870943224989,0.3346719744377057,0.11200533047403234,fc,,0.0,0.3346719854942625,2,0,2,1,126,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13671065715270778,0.018689803779125214,0.13036755046244164,0.01699569821357727,0.006343106899973822,4.023500514449552e-05,0.0016941055655479431,0.9536019588935134,0.9093566960055459,layer4_1_conv2,,0.0,0.9536019748148297,2,0,2,2,127,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029834924611261197,0.000890122726559639,0.009984913072541662,9.969848906621337e-05,0.01985001098826524,0.00039402293623425066,0.0007904242374934256,0.33467197261738196,0.11200532925560966,fc,,0.0,0.3346719854942625,2,0,2,2,127,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13379250125224743,0.017900433391332626,0.1275847932809676,0.01627787947654724,0.006207710436538974,3.853566886391491e-05,0.0016225539147853851,0.9536019738537063,0.909356724537685,layer4_1_conv2,,0.0,0.9536019748148297,2,0,2,3,128,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029654587992282065,0.0008793945889919996,0.009924559763239063,9.849688649410382e-05,0.019730029503744424,0.0003892740642186254,0.0007808977024978958,0.334671982825121,0.11200533608809811,fc,,0.0,0.3346719854942625,2,0,2,3,128,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.13022752779310462,0.016959208995103836,0.1241852275732152,0.015421970747411251,0.00604230255529713,3.650942016975023e-05,0.001537238247692585,0.953601974004383,0.9093567248250558,layer4_1_conv2,,0.0,0.9536019748148297,2,0,2,4,129,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029358725030895292,0.0008619347354397178,0.00982554241303726,9.654128371039405e-05,0.019533183329978124,0.0003815452510025352,0.0007653934517293237,0.3346719723931292,0.11200532910550741,fc,,0.0,0.3346719854942625,2,0,2,4,129,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12728973659055232,0.01620267704129219,0.12138374659489504,0.014734013937413692,0.005905995012980372,3.4880777093349025e-05,0.001468663103878498,0.9536019937361105,0.9093567624574852,layer4_1_conv2,,0.0,0.9536019748148297,2,0,2,5,130,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.029153247274750015,0.0008499118266627192,0.00975677454260172,9.519464947516099e-05,0.01939647186573898,0.0003762231208384037,0.0007547171771875583,0.33467196469232374,0.11200532395101995,fc,,0.0,0.3346719854942625,2,0,2,5,130,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12340876933018739,0.0152297243475914,0.11768284851632423,0.013849252834916115,0.005725925401985464,3.278622170910239e-05,0.0013804715126752853,0.9536019940483879,0.9093567630530616,layer4_1_conv2,,0.0,0.9536019748148297,2,0,3,1,131,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02875966629050025,0.0008271184051409364,0.009625054598256133,9.264167601941153e-05,0.019134611984355284,0.0003661333757918328,0.0007344767291215248,0.3346719847523208,0.11200533737805762,fc,,0.0,0.3346719854942625,2,0,3,1,131,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11887550560575959,0.014131385833024979,0.1133599131510269,0.012850469909608364,0.005515590888498238,3.0421742849284783e-05,0.0012809159234166145,0.9536019432546123,0.909356666178973,layer4_1_conv2,,0.0,0.9536019748148297,2,0,3,2,132,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028197721996711087,0.0007951115258038044,0.009436987425411226,8.90567316673696e-05,0.018760735448484903,0.000351965194568038,0.0007060547941364348,0.3346719790524899,0.11200533356291022,fc,,0.0,0.3346719854942625,2,0,3,2,132,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11433118111087995,0.013071618974208832,0.10902643861812111,0.01188676431775093,0.005304743241264278,2.8140300855739042e-05,0.001184854656457901,0.95360196193885,0.909356701813624,layer4_1_conv2,,0.0,0.9536019748148297,2,0,3,3,133,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027672936159343776,0.0007657913956791162,0.009261355929144106,8.577271364629269e-05,0.01841158013773388,0.0003389862831681967,0.0006800186820328236,0.3346719652665771,0.112005324335393,fc,,0.0,0.3346719854942625,2,0,3,3,133,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11001533158973865,0.012103373184800148,0.10491083186441576,0.011006282642483711,0.005104496143641306,2.6055880880448967e-05,0.0010970905423164368,0.9536019239176751,0.9093566292994912,layer4_1_conv2,,0.0,0.9536019748148297,2,0,3,4,134,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027114551523020267,0.0007351989042945206,0.00907448048074059,8.234619599534199e-05,0.018040070799233483,0.00032544415444135666,0.0006528527082991786,0.3346719739412379,0.11200533014172462,fc,,0.0,0.3346719854942625,2,0,3,4,134,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.10933566237534624,0.011954287067055702,0.1042627016080991,0.01087071094661951,0.005072960783815476,2.5734931114129722e-05,0.0010835761204361916,0.9536019569732718,0.9093566923432539,layer4_1_conv2,,0.0,0.9536019748148297,2,0,3,5,135,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.026728850678966572,0.0007144314586184919,0.008945397171380848,8.002013055374846e-05,0.017783453399901818,0.00031625121482647955,0.0006344113280647434,0.3346719722004413,0.11200532897653294,fc,,0.0,0.3346719854942625,2,0,3,5,135,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11254875365149296,0.012667221948504448,0.10787592211071738,0.011637214571237564,0.004672829566341258,2.1835336156073026e-05,0.0010300073772668839,0.9584817122431671,0.9186871927045936,layer4_1_conv2,,0.0,0.958481713651625,3,0,1,1,136,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02745999168433074,0.0007540511433035135,0.009303387755039869,8.655302372062579e-05,0.018156604556049925,0.0003296622890047729,0.0006674981195828877,0.3387979086806709,0.11478402292639624,fc,,0.0,0.3387979066471441,3,0,1,1,136,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11575992402625498,0.013400360010564327,0.11095377238570521,0.012310739606618881,0.004806151830216264,2.3099095415091142e-05,0.001089620403945446,0.9584817312124383,0.9186872290679928,layer4_1_conv2,,0.0,0.958481713651625,3,0,1,2,137,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027944757948946138,0.0007809094968251884,0.009467625203676425,8.963592699728906e-05,0.018477131920986135,0.00034140440402552485,0.0006912735698278993,0.33879789622702644,0.11478401448785894,fc,,0.0,0.3387979066471441,3,0,1,2,137,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11918278636048141,0.014204536564648151,0.11423452254066545,0.013049526140093803,0.004948263234788137,2.4485309040755965e-05,0.001155010424554348,0.9584817239894913,0.9186872152218676,layer4_1_conv2,,0.0,0.958481713651625,3,0,1,3,138,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028362303671600246,0.0008044202695600688,0.0096090887680543,9.233458695234731e-05,0.01875321471203245,0.0003516830620355904,0.0007120856826077215,0.3387978945333724,0.1147840133402461,fc,,0.0,0.3387979066471441,3,0,1,3,138,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12056170376064329,0.01453512441366911,0.11555619077160528,0.013353233225643635,0.005005513528008651,2.5055165679077618e-05,0.0011818911880254745,0.9584817331465746,0.9186872327756616,layer4_1_conv2,,0.0,0.958481713651625,3,0,1,4,139,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028543020016050052,0.0008147039916366339,0.009670315127229658,9.351499465992674e-05,0.018872704193010754,0.0003561789635568857,0.0007211889969767071,0.33879789601072113,0.11478401434129142,fc,,0.0,0.3387979066471441,3,0,1,4,139,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.1247855149349181,0.01557142473757267,0.11960463764269819,0.014305269345641136,0.005180878887005489,2.684150604181923e-05,0.0012661553919315338,0.9584817412908702,0.9186872483879784,layer4_1_conv2,,0.0,0.958481713651625,3,0,1,5,140,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028841490874440275,0.0008318315958604217,0.009771436586254569,9.548097295919433e-05,0.019070054317693406,0.0003636669716797769,0.0007363506229012273,0.33879790156458767,0.114784018104568,fc,,0.0,0.3387979066471441,3,0,1,5,140,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12310278848293117,0.015154296532273293,0.11799177504040984,0.01392205897718668,0.005111014975766827,2.612247408251278e-05,0.0012322375550866127,0.9584817411083258,0.9186872480380477,layer4_1_conv2,,0.0,0.958481713651625,3,0,2,1,141,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028675661668526833,0.0008222935721278191,0.009715253965645373,9.438615961698815e-05,0.01896040852057935,0.00035949709126725793,0.0007279074125108309,0.3387979003918998,0.11478401730995967,fc,,0.0,0.3387979066471441,3,0,2,1,141,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.12163820462768096,0.014795852825045586,0.11658799285779385,0.01359276007860899,0.005050207892940282,2.5504599761916324e-05,0.001203092746436596,0.9584816975444092,0.9186871645276122,layer4_1_conv2,,0.0,0.958481713651625,3,0,2,2,142,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028443462326781865,0.0008090305491350591,0.009636585216018404,9.286377462558448e-05,0.018806876899422748,0.00035369861871004105,0.0007161667745094746,0.3387978968701277,0.1147840149236217,fc,,0.0,0.3387979066471441,3,0,2,2,142,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.1189952025368087,0.014159858226776123,0.11405472761611134,0.01300848089158535,0.00494047516423261,2.4408294848399237e-05,0.001151377335190773,0.9584817302263162,0.9186872271776328,layer4_1_conv2,,0.0,0.958481713651625,3,0,2,3,143,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.028106370524399744,0.0007899680640548468,0.009522379166789231,9.067570499610156e-05,0.01858399219658106,0.0003453647659625858,0.0006992923590587452,0.3387978948944208,0.11478401358489097,fc,,0.0,0.3387979066471441,3,0,2,3,143,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11558753386049712,0.013360477983951569,0.1107885393224901,0.012274100445210934,0.004798994533188544,2.303034852957353e-05,0.001086377538740635,0.9584817291473755,0.9186872251093429,layer4_1_conv2,,0.0,0.958481713651625,3,0,2,4,144,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027681287558964648,0.000766253680922091,0.009378362045964452,8.795367466518655e-05,0.018302925431065743,0.0003349970793351531,0.0006783000062569045,0.3387978982548176,0.11478401586188172,fc,,0.0,0.3387979066471441,3,0,2,4,144,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.11561686674071356,0.013367259874939919,0.11081665065283527,0.012280330061912537,0.004800212409307543,2.304203917447012e-05,0.001086929813027382,0.958481697150266,0.9186871637720542,layer4_1_conv2,,0.0,0.958481713651625,3,0,2,5,145,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02748826910891149,0.0007556049386039376,0.009312967556998524,8.673136471770704e-05,0.01817530116415222,0.00033034157240763307,0.0006688735738862306,0.33879788938690686,0.11478400985302277,fc,,0.0,0.3387979066471441,3,0,2,5,145,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.1111862089536204,0.012362373061478138,0.10656995213088816,0.011357154697179794,0.004616259124798202,2.1309848307282664e-05,0.0010052183642983437,0.9584817499744249,0.9186872650340361,layer4_1_conv2,,0.0,0.958481713651625,3,0,3,1,146,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.027019069603024186,0.0007300301222130656,0.009154004167946034,8.379579230677336e-05,0.017865065889553472,0.00031916057923808694,0.0006462343299062923,0.33879790468141974,0.11478402021652037,fc,,0.0,0.3387979066471441,3,0,3,1,146,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.10688977671970977,0.011425424367189407,0.10245189594859791,0.010496390983462334,0.004437878729288836,1.9694767615874298e-05,0.0009290333837270737,0.9584817097826949,0.9186871879879582,layer4_1_conv2,,0.0,0.958481713651625,3,0,3,2,147,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02646992017122418,0.0007006566738709807,0.008967953295369958,8.042418630793691e-05,0.017501967412123093,0.0003063188632950187,0.0006202324875630438,0.3387978972871684,0.11478401520620676,fc,,0.0,0.3387979066471441,3,0,3,2,147,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.10226393528497484,0.01045791245996952,0.09801811408146935,0.00960755068808794,0.00424582189150358,1.8027003534371033e-05,0.0008503617718815804,0.9584817346244908,0.9186872356087729,layer4_1_conv2,,0.0,0.958481713651625,3,0,3,3,148,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02574741611613829,0.0006629294366575778,0.008723170923406102,7.609371095895767e-05,0.017024246411386196,0.0002898249658755958,0.0005868357256986201,0.338797916033931,0.11478402790893456,fc,,0.0,0.3387979066471441,3,0,3,3,148,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0979152582537361,0.009587397798895836,0.09384999307031357,0.008807821199297905,0.004065272332802847,1.65264391398523e-05,0.0007795765995979309,0.9584818009376244,0.9186873627286318,layer4_1_conv2,,0.0,0.958481713651625,3,0,3,4,149,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.02513570461880257,0.0006318036466836929,0.008515923972880283,7.252096111187711e-05,0.016619781006366616,0.0002762171206995845,0.0005592826855718158,0.33879790131325827,0.11478401793426829,fc,,0.0,0.3387979066471441,3,0,3,4,149,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.09924299514587216,0.009849172085523605,0.09512259587415436,0.009048308245837688,0.0041203975343636345,1.697767584118992e-05,0.0008008638396859169,0.9584817118259941,0.9186871919048878,layer4_1_conv2,,0.0,0.958481713651625,3,0,3,5,150,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.024892260342526642,0.0006196246249601245,0.008433445888104768,7.112300954759121e-05,0.01645881538936978,0.0002708926040213555,0.0005485016154125333,0.3387979143740848,0.11478402678422969,fc,,0.0,0.3387979066471441,3,0,3,5,150,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.10249221276440626,0.010504653677344322,0.0986502178811216,0.009731865487992764,0.0038419942529002273,1.4760919839318376e-05,0.0007727881893515587,0.962514275185803,0.9264337299364517,layer4_1_conv2,,0.0,0.962514273844429,4,0,1,1,151,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.025559486255151177,0.0006532873376272619,0.00882576565486699,7.789413939462975e-05,0.01673372079273266,0.0002800174115691334,0.0005753931982326321,0.3453029363251882,0.11923411783479698,fc,,0.0,0.34530293384785954,4,0,1,1,151,shrinkage
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.10617131657625475,0.011272348463535309,0.10219140835675225,0.010443083941936493,0.003979908136704557,1.583966877660714e-05,0.0008292645215988159,0.9625142802421214,0.9264337396700087,layer4_1_conv2,,0.0,0.962514273844429,4,0,1,2,152,shrinkage
