run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,1,0.0001,0.5,1,5433,3.5115894187580454,30.208203465902006,4.627517056465149,11.3
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,2,0.0001,0.5,1,5433,2.06135476177389,58.73113265431341,4.767161011695862,19.04
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,3,0.0001,0.5,1,5433,1.3724700971083208,73.65320898269727,4.768367028236389,22.06
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,4,0.0001,0.5,1,5433,0.9508469131859866,81.56829058780218,4.670736980438233,24.04
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,0,5,0.0001,0.5,1,5433,0.694920688867569,87.86354153883912,4.711167216300964,25.24
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,1,0.0001,0.5,1,6525,3.38215251152332,37.467646754322395,4.584739017486572,17.7
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,2,0.0001,0.5,1,6525,1.9157472161146312,64.26892817002145,4.588100838661194,22.78
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,3,0.0001,0.5,1,6525,1.265517840018639,76.0702973331971,4.459839344024658,25.18
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,4,0.0001,0.5,1,6525,0.9268278640050155,81.96587309696537,4.444673657417297,27.18
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,1,5,0.0001,0.5,1,6525,0.6619430000965412,87.534484520282,4.378752851486206,28.56
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,1,0.0001,0.5,1,3720,3.6562918504079183,38.59134262655906,4.5646895408630375,11.04
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,2,0.0001,0.5,1,3720,2.1037123441696166,64.6236559139785,5.047492718696594,12.7
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,3,0.0001,0.5,1,3720,1.3707010746002197,72.67025089605735,5.041607165336609,14.56
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,4,0.0001,0.5,1,3720,1.0143049756685893,79.69534050179212,4.957980108261109,17.22
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,2,5,0.0001,0.5,1,3720,0.76123552719752,87.31182795698925,5.0882621049880985,18.86
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,1,0.0001,0.5,1,5292,3.469391016733079,35.18565941101152,4.601365256309509,14.84
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,2,0.0001,0.5,1,5292,1.8663484652837117,66.28873771730915,4.8346254348754885,18.88
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,3,0.0001,0.5,1,5292,1.1322242816289265,79.83119173595364,4.841627192497254,21.02
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,4,0.0001,0.5,1,5292,0.7681578880264646,86.68430335097001,4.790235805511474,23.86
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0,3,5,0.0001,0.5,1,5292,0.5391870226178851,91.38321995464852,4.862584781646729,24.5
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,0,1,0.0001,0.5,2,1037,3.3327043533325194,27.974276527331188,3.7044119954109194,23.9
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,0,2,0.0001,0.5,2,1037,2.7212690830230715,50.48231511254019,3.5978872537612916,23.22
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,1,0.0001,0.5,2,1246,3.4207586288452148,26.96629213483146,3.7212239265441895,24.98
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,1,2,0.0001,0.5,2,1246,2.6978891849517823,55.10968432316747,3.558500039577484,27.2
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,1,0.0001,0.5,2,710,3.4484469095865884,22.347417840375588,3.7885263085365297,21.66
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,2,0.0001,0.5,2,710,3.0092599391937256,40.93896713615023,3.717431664466858,22.68
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,3,0.0001,0.5,2,710,2.408238649368286,70.98591549295774,3.6859908938407897,20.32
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,2,4,0.0001,0.5,2,710,1.907758633295695,81.50234741784037,3.7279307365417482,18.4
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,1,0.0001,0.5,2,1010,3.3407949209213257,29.43894389438944,3.7936179995536805,24.08
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,2,0.0001,0.5,2,1010,2.6754382252693176,58.15181518151815,3.7338610768318174,25.18
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,3,0.0001,0.5,2,1010,2.023008018732071,78.94389438943894,3.6617390155792235,22.94
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,1,3,4,0.0001,0.5,2,1010,1.5858414471149445,83.03630363036304,3.680615472793579,21.92
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,1,0.0001,0.5,3,1037,3.0180452346801756,38.19935691318328,3.331874966621399,27.92
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,2,0.0001,0.5,3,1037,2.324608659744263,65.14469453376206,3.4126454472541807,23.98
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,0,3,0.0001,0.5,3,1037,1.9301319122314453,73.37620578778134,3.5357631921768187,23.28
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,1,0.0001,0.5,3,1246,2.982584095001221,44.67629748528625,3.2661184549331663,31.62
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,2,0.0001,0.5,3,1246,2.200834274291992,69.18138041733548,3.362229013442993,27.12
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,1,3,0.0001,0.5,3,1246,1.7599173545837403,74.69234884965222,3.526570212841034,25.62
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,1,0.0001,0.5,3,710,3.007784922917684,40.563380281690144,3.3606553196907045,30.76
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,2,0.0001,0.5,3,710,2.3296351432800293,72.01877934272301,3.41742148399353,22.52
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,2,3,0.0001,0.5,3,710,1.8815627892812092,77.08920187793427,3.6382838249206544,18.4
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,3,1,0.0001,0.5,3,1010,2.7370176911354065,54.521452145214525,3.334982752799988,30.86
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,3,2,0.0001,0.5,3,1010,2.0316272974014282,75.57755775577557,3.424791955947876,24.96
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,2,3,3,0.0001,0.5,3,1010,1.5827215313911438,79.93399339933994,3.610744035243988,23.02
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,0,1,0.0001,0.5,4,1037,2.751629590988159,47.20257234726688,3.033752274513245,35.12
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,0,2,0.0001,0.5,4,1037,2.177805781364441,69.0032154340836,3.1733781814575197,27.74
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,0,3,0.0001,0.5,4,1037,1.7549875736236573,77.10610932475885,3.354013979434967,24.76
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,1,1,0.0001,0.5,4,1246,2.671640682220459,54.360620652755486,3.0022640109062193,36.46
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,1,2,0.0001,0.5,4,1246,1.9677301406860352,71.21455323702514,3.172866439819336,29.82
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,1,3,0.0001,0.5,4,1246,1.547066569328308,78.06313536650616,3.3707200288772583,27.7
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,2,1,0.0001,0.5,4,710,2.880671580632528,42.629107981220656,3.079320967197418,35.48
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,2,2,0.0001,0.5,4,710,2.1921674807866416,71.17370892018779,3.2703404664993285,24.8
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,2,3,0.0001,0.5,4,710,1.7836384375890095,75.02347417840376,3.537115252017975,19.84
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,3,1,0.0001,0.5,4,1010,2.576864778995514,59.20792079207921,3.0877198576927185,35.32
20260823-193110,full_s43_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,3,3,2,0.0001,0.5,4,1010,1.8807991743087769,78.15181518151815,3.3016594290733337,25.94
