round,step_layer_count,raw_update_energy_sum,projected_update_energy_sum,removed_displacement_energy_sum,removed_energy_sum,raw_update_norm,projected_update_norm,removed_displacement_norm,retained_norm_fraction,retained_energy_fraction,removed_energy_fraction,run_id,tag,update_control,projection_lambda
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
1,96,0.6812659407805768,0.5968226870609215,0.05066594986055861,0.08444325371965533,0.8253883575509027,0.7725430001371584,0.2250909812954722,0.9359751601409215,0.8760495004008237,0.12395049959917627,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
2,102,1.049254187499173,0.9245816330585512,0.07480353690334596,0.12467255444062175,1.0243310927132754,0.9615516798688208,0.2735023526468209,0.9387117961262282,0.8811798361865294,0.11882016381347062,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
3,102,0.902630265976768,0.8020820141537115,0.06032894624513574,0.10054825182305649,0.9500685585665741,0.8955903160227401,0.24561951519603595,0.942658619683164,0.8886052732629681,0.1113947267370319,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
4,102,0.8022723774192855,0.7181581792756333,0.05046851819497533,0.08411419814365217,0.8956965878126842,0.8474421391904189,0.22465199352548673,0.9461263453731537,0.89515506140916,0.10484493859083997,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
5,102,0.7146064462140203,0.6431017458126007,0.04290281997236889,0.07150470040141954,0.8453439810006458,0.801936247972743,0.20712995913766044,0.9486508048752882,0.8999383495905321,0.10006165040946793,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
6,102,0.6444746257329825,0.5818592968789744,0.03756919658917468,0.06261532885400811,0.8027917698463173,0.7627970220700749,0.193827749791341,0.9501804212767418,0.9028428329776466,0.09715716702235346,20260823-184507,full_s43_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,projection,0.75
