run_id,tag,round,global_acc,lr,replay_ratio,notes,global_loss,ema_loss,forget_mean,forget_max,divergence,best_acc_so_far,was_rollback,comm_bytes_round,comm_bytes_cum,aulc_running,protected_basis_exists,protected_basis_rank,protected_basis_rank_by_layer,protected_basis_rank_after_update,protected_orthonormality_error,protected_orthonormality_error_by_layer,gradient_energy_inside,gradient_energy_outside,beta_hat,rho_hat,basis_construction_seconds,measurement_overhead_seconds,gradient_measurement_count
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0,0.2352,0.0001,0.5,fixed (paper CL default),3.833012052154541,4.419590739517211,0.007499999832361937,0.3700000047683716,0.034537957291448484,0.2352,False,359289984,359289984,0.2352,False,0,{},64,0.0,{},0.0,0.0,,,0.1456022480001593,11.579101923000508,0
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,1,0.3336,0.0001,0.5,fixed (paper CL default),3.315123169708252,4.088250468574524,0.008500000461935997,0.19999998807907104,0.21268054960347257,0.3336,False,359289984,718579968,0.2844,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",657.5245268419385,252.99170035123825,0.722144764919644,0.5271197540221338,0.006983408999985841,59.98232706700128,53
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,2,0.3989,0.0001,0.5,fixed (paper CL default),2.9864397735595705,3.7577072600700374,0.009200001135468483,0.19999998807907104,0.09493504294160122,0.3989,False,359289984,1077869952,0.32256666666666667,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",604.4315367871895,314.55607532616705,0.6577145641791661,0.5850516522674155,0.007370374999936757,60.13006406799832,54
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,3,0.4526,0.0001,0.5,fixed (paper CL default),2.833026312255859,3.4803029757257837,0.015699999406933784,0.3100000023841858,0.0795603053932138,0.4526,False,359289984,1437159936,0.35507500000000003,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",552.2159766550176,335.97990778135136,0.6217276913025126,0.6150384611530292,0.006054747000234784,59.963916040002005,54
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,4,0.4728,0.0001,0.5,fixed (paper CL default),2.7230176574707032,3.2531173802492592,0.025599999353289604,0.35999995470046997,0.08218885841265511,0.4728,False,359289984,1796449920,0.37862,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",540.5167709407397,325.12672690628096,0.6244103632558687,0.6128536829816151,0.005349043000023812,60.100593959001344,54
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,5,0.4947,0.0001,0.5,fixed (paper CL default),2.598476215362549,3.056725030783246,0.03009999915957451,0.32999998331069946,0.08356509660941401,0.4947,False,359289984,2155739904,0.39796666666666664,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",540.1908302488737,317.00045887799934,0.630187027214318,0.6081224981742419,0.005907753999963461,60.20270909200235,54
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,6,0.5196,0.0001,0.5,fixed (paper CL default),2.4836985660552977,2.8848170913648614,0.029400000348687172,0.32999998331069946,0.08332457421906064,0.5196,False,359289984,2515029888,0.4153428571428571,True,64,"{""fc"": 32, ""layer4_1_conv2"": 32}",64,1.8035005950878258e-06,"{""fc"": 1.8035005950878258e-06, ""layer4_1_conv2"": 1.2021965858366457e-06}",527.081139834132,304.9611756191589,0.6334787666982793,0.6054099712605661,0.005649391000133619,60.24661408400152,54
