run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026923017730042357,0.0007248488836921751,0.009692542227339705,9.39453748287633e-05,0.019456158769119773,0.00037854211404919624,0.0006309035088634118,0.36000950281751554,0.12960684211891468,fc,32,0.75,,2,0,2,1,112,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.1458637313723454,0.02127622812986374,0.1391143455727089,0.019352801144123077,0.033971414204719025,0.0011540569830685854,0.0019234269857406616,0.9537281424509333,0.9095973697029079,layer4_1_conv2,32,0.75,,2,0,2,2,113,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02698859467243666,0.0007283842423930764,0.009711205578667174,9.430751379113644e-05,0.019505025722362297,0.00038044602843001485,0.00063407672860194,0.359826278342132,0.12947495058554945,fc,32,0.75,,2,0,2,2,113,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.14353950575912353,0.020603589713573456,0.13697876727719216,0.018763182684779167,0.03323018850376748,0.0011042454279959202,0.0018404070287942886,0.9542931512322393,0.9106754184887575,layer4_1_conv2,32,0.75,,2,0,2,3,114,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026899395044402807,0.0007235774537548423,0.00969868306271924,9.406445315107703e-05,0.019434705180106607,0.0003777077654376626,0.0006295130006037652,0.360553947280585,0.12999914889961087,fc,32,0.75,,2,0,2,3,114,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.14197649810038918,0.020157326012849808,0.13559754988196085,0.01838669553399086,0.03259415391434448,0.0010623788693919778,0.0017706304788589478,0.9550703933131391,0.9121594561833145,layer4_1_conv2,32,0.75,,2,0,2,4,115,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026769974478471924,0.0007166315335780382,0.009595905281904828,9.208139817928895e-05,0.019357945790608642,0.0003747300652321428,0.0006245501353987493,0.3584577672878147,0.12849197092896508,fc,32,0.75,,2,0,2,4,115,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13835440144789174,0.019141940400004387,0.13227774447926843,0.01749740168452263,0.03141213615732748,0.0009867222979664803,0.0016445387154817581,0.9560790484073471,0.9140871468034985,layer4_1_conv2,32,0.75,,2,0,3,1,116,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02641858945072535,0.0006979418685659766,0.009547618768268611,9.115702414419502e-05,0.019080641358163394,0.00036407087463885546,0.0006067848444217816,0.36139774934147634,0.13060833322908458,fc,32,0.75,,2,0,3,1,116,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13412540509410736,0.0179896242916584,0.12835964720610663,0.01647619903087616,0.03013395084432001,0.0009080549934878945,0.0015134252607822418,0.9570121865879527,0.9158723252778547,layer4_1_conv2,32,0.75,,2,0,3,2,117,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025993964095837947,0.0006756861694157124,0.009421169351895938,8.875843195710331e-05,0.018765837033417464,0.0003521566395647824,0.000586927737458609,0.36243680714340987,0.13136043917230922,fc,32,0.75,,2,0,3,2,117,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.1289463342130965,0.016627157106995583,0.1235017542859243,0.015252683311700821,0.02871731870478473,0.0008246843935921788,0.0013744737952947617,0.9577763884456421,0.9173356102639774,layer4_1_conv2,32,0.75,,2,0,3,3,118,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025505453889014436,0.0006505281780846417,0.009346118848497191,8.734993753023446e-05,0.01838224519779557,0.00033790693851187825,0.0005631782405544072,0.3664360920282504,0.13427540954093636,fc,32,0.75,,2,0,3,3,118,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12391545633722992,0.015355040319263935,0.11881660739174199,0.014117386192083359,0.027250552581676798,0.000742592616006732,0.0012376541271805763,0.9588521957130863,0.9193975332238069,layer4_1_conv2,32,0.75,,2,0,3,4,119,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.024967829766849484,0.0006233925232663751,0.009237675970836667,8.533465734217316e-05,0.017967601537283877,0.0003228347050026059,0.0005380578659242019,0.3699831365840935,0.13688752135660398,fc,32,0.75,,2,0,3,4,119,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12912245161582847,0.016672607511281967,0.12369429474262968,0.015300278551876545,0.028694888173717095,0.0008233966073021293,0.0013723289594054222,0.9579611693762684,0.9176896020327475,layer4_1_conv2,32,0.75,,3,0,1,1,120,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02566834135580431,0.0006588637479580939,0.009347398615597278,8.737386087886989e-05,0.01851739476720389,0.00034289390896447003,0.000571489887079224,0.3641606010309496,0.13261294334322243,fc,32,0.75,,3,0,1,1,120,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13419503203362332,0.018008306622505188,0.1284563130617764,0.01650102436542511,0.030072723560100847,0.0009043687023222446,0.0015072822570800781,0.957235980461564,0.9163007222902119,layer4_1_conv2,32,0.75,,3,0,1,2,121,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02620303750549567,0.0006865991745144129,0.00945078640881632,8.931736374506727e-05,0.018930638021540252,0.0003583690559025854,0.0005972818107693456,0.3606752235054492,0.13008661685070574,fc,32,0.75,,3,0,1,2,121,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.1378931828766801,0.019014529883861542,0.1319498700112537,0.017410768195986748,0.03102028503650212,0.0009622580837458372,0.001603761687874794,0.956899153812835,0.9156559905677196,layer4_1_conv2,32,0.75,,3,0,1,3,122,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02661652907897122,0.0007084396202117205,0.009557222883416996,9.13405092433095e-05,0.01924212708978699,0.0003702594549395144,0.000617099110968411,0.35907096883521983,0.1289319606602634,fc,32,0.75,,3,0,1,3,122,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13947528160881828,0.01945335417985916,0.13352006475166192,0.017827607691287994,0.031232160080492465,0.0009754478232935071,0.001625746488571167,0.9573027077739928,0.9164284743114188,layer4_1_conv2,32,0.75,,3,0,1,4,123,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026843668772832126,0.0007205825531855226,0.009593749754931715,9.204003436025232e-05,0.019419718975868697,0.00037712548510171473,0.0006285425188252702,0.3573933889633347,0.12773003447469747,fc,32,0.75,,3,0,1,4,123,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.14106733240640018,0.019899992272257805,0.13506296085956893,0.01824200339615345,0.0315403433052562,0.0009947932558134198,0.0016579888761043549,0.957436130361257,0.9166839437211378,layer4_1_conv2,32,0.75,,3,0,2,1,124,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026851707975450216,0.0007210142211988568,0.009619298288582987,9.253089956473559e-05,0.01941880401375757,0.00037708994932472706,0.0006284833216341212,0.35823785575865974,0.12833436129856227,fc,32,0.75,,3,0,2,1,124,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13979809751111455,0.01954350806772709,0.13392591786026437,0.01793615147471428,0.031055028481680756,0.000964414793998003,0.0016073565930128098,0.957995282086129,0.9177549604992823,layer4_1_conv2,32,0.75,,3,0,2,2,125,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026706215786448873,0.000713221961632371,0.009587580792961948,9.192170546157286e-05,0.019307515057494378,0.0003727801376953721,0.0006213002561707981,0.35900184697177606,0.12888232612914652,fc,32,0.75,,3,0,2,2,125,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13750438439358215,0.018907455727458,0.13186651511037564,0.017388777807354927,0.030186219863522715,0.0009112078696489334,0.0015186779201030731,0.958998621694352,0.9196783564116666,layer4_1_conv2,32,0.75,,3,0,2,3,126,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026458784233153475,0.000700067263096571,0.009502291439351574,9.029354259837419e-05,0.01912757756663841,0.00036586422356776893,0.0006097737204981968,0.35913560334510686,0.1289783815900539,fc,32,0.75,,3,0,2,3,126,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13394258559224914,0.017940616235136986,0.12853198193750487,0.01652047038078308,0.02919053706947993,0.0008520874544046819,0.0014201458543539047,0.9596050529350288,0.9208418576184397,layer4_1_conv2,32,0.75,,3,0,2,4,127,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.026072577047992138,0.0006797792739234865,0.009405387336626308,8.846131095197052e-05,0.01883589045019535,0.00035479076905176044,0.000591317962971516,0.36073869181836865,0.13013240377482796,fc,32,0.75,,3,0,2,4,127,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12956588483392284,0.016787318512797356,0.1244375569004789,0.015484705567359924,0.027956539780674295,0.0007815681165084243,0.0013026129454374313,0.9604191493770339,0.9224049424901053,layer4_1_conv2,32,0.75,,3,0,3,1,128,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02561444203499846,0.0006560996407642961,0.009316324466945155,8.679390157340094e-05,0.018481976376743228,0.0003415834507904947,0.0005693057391908951,0.3637137382971581,0.13228768342609362,fc,32,0.75,,3,0,3,1,128,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12524167182972779,0.01568547636270523,0.12041434306269995,0.014499614015221596,0.026674280381431065,0.0007115172338671982,0.001185862347483635,0.9614558900683566,0.9243974285471358,layer4_1_conv2,32,0.75,,3,0,3,2,129,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025096774735165556,0.0006298481021076441,0.009178459292663803,8.42441149870865e-05,0.018093157789698555,0.0003273623588029295,0.0005456039871205576,0.3657226631517301,0.13375306634279382,fc,32,0.75,,3,0,3,2,129,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.11997455952477641,0.01439389493316412,0.11548645524520522,0.013337121345102787,0.025180630277959037,0.0006340641411952674,0.0010567735880613327,0.9625912001898674,0.9265818186829693,layer4_1_conv2,32,0.75,,3,0,3,3,130,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02446107153306009,0.0005983440205454826,0.00906987093968635,8.226255886256695e-05,0.017596841655944592,0.0003096488362643868,0.0005160814616829157,0.37078796517266494,0.13748371511688537,fc,32,0.75,,3,0,3,3,130,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.11558076553659875,0.013358913362026215,0.11137196029182006,0.012403713539242744,0.023939926481394987,0.000573120079934597,0.0009551998227834702,0.9635855912076826,0.9284971915830592,layer4_1_conv2,32,0.75,,3,0,3,4,131,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02389505783323687,0.0005709737888537347,0.008969596085458605,8.045365393627435e-05,0.01715552616622682,0.0002943120780400932,0.0004905201349174604,0.37537452924605735,0.1409060372066992,fc,32,0.75,,3,0,3,4,131,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.1206654387963946,0.014560148119926453,0.11612696779532247,0.013485472649335861,0.02539302168135165,0.0006448055501095951,0.0010746754705905914,0.9623879791401567,0.9261906223934747,layer4_1_conv2,32,0.75,,4,0,1,1,132,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.024515564443961434,0.000601012900006026,0.009075750049065152,8.23692389531061e-05,0.017640470172322585,0.0003111861879006028,0.0005186436610529199,0.3702035933054216,0.137050700496246,fc,32,0.75,,4,0,1,1,132,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12567934564081676,0.015795297920703888,0.12087231817643307,0.014610117301344872,0.026666616610747658,0.000711108441464603,0.0011851806193590164,0.9617516510778004,0.9249662383508749,layer4_1_conv2,32,0.75,,4,0,1,2,133,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025034741852387476,0.0006267382996156812,0.009207589559869845,8.477970550302416e-05,0.018032614254186095,0.0003251751768402755,0.000541958594112657,0.3677924707257067,0.1352713015225198,fc,32,0.75,,4,0,1,2,133,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12866659717586762,0.016555093228816986,0.12367156567899346,0.015294656157493591,0.027500220055404114,0.0007562621030956507,0.0012604370713233948,0.9611784907154518,0.9238640910140339,layer4_1_conv2,32,0.75,,4,0,1,3,134,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025328238577591,0.0006415196694433689,0.009281643699193393,8.614890975877643e-05,0.01825438070889815,0.00033322241506539285,0.0005553707596845925,0.36645436952750715,0.13428880494580275,fc,32,0.75,,4,0,1,3,134,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13167918741272122,0.01733940839767456,0.1265279546145085,0.016009323298931122,0.02824980080479468,0.0007980512455105782,0.0013300850987434387,0.9608804329717858,0.9232912064680465,layer4_1_conv2,32,0.75,,4,0,1,4,135,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025501985903123813,0.0006503512850031257,0.009316966028260544,8.680585597176105e-05,0.018388236851542776,0.0003381272545084357,0.0005635454290313646,0.36534276442836877,0.13347533552016252,fc,32,0.75,,4,0,1,4,135,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13187924839245554,0.01739213615655899,0.12674024045725837,0.016063088551163673,0.028238781361538418,0.0007974287727847695,0.001329047605395317,0.9610324747991879,0.9235834176186517,layer4_1_conv2,32,0.75,,4,0,2,1,136,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.02551843496490676,0.000651190523058176,0.00933979450666153,8.723176142666489e-05,0.018394978095771876,0.0003383752191439271,0.0005639587616315112,0.3660018539344486,0.1339573570834534,fc,32,0.75,,4,0,2,1,136,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.13075592449817447,0.0170971117913723,0.12569217963780546,0.015798524022102356,0.02791330116924893,0.0007791523821651936,0.0012985877692699432,0.9612733045955428,0.9240463661280353,layer4_1_conv2,32,0.75,,4,0,2,2,137,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.025325798991922242,0.0006413960945792496,0.009281258008291984,8.614175021648407e-05,0.018252468188607457,0.00033315259497612715,0.0005552543443627656,0.36647444020432585,0.134303515323074,fc,32,0.75,,4,0,2,2,137,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.1279911155858373,0.016381725668907166,0.12310679051765275,0.015155281871557236,0.027126850578278523,0.0007358660222962499,0.0012264437973499298,0.961838561639,0.9251334186557804,layer4_1_conv2,32,0.75,,4,0,2,3,138,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.024993075542451934,0.000624653825070709,0.009199275925989103,8.462667756248266e-05,0.018000451725206465,0.0003240162623114884,0.0005400271475082263,0.3680729852700078,0.13547772248557538,fc,32,0.75,,4,0,2,3,138,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12418721116545464,0.015422463417053223,0.1194941014176796,0.014278840273618698,0.026194921441832556,0.0006861739093437791,0.0011436231434345245,0.9622093957684387,0.9258469213050636,layer4_1_conv2,32,0.75,,4,0,2,4,139,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.024541305120182235,0.0006022756570018828,0.009117835907088498,8.313493162859231e-05,0.017648921067626003,0.00031148441485129297,0.0005191407253732905,0.3715301962319106,0.13803468671212196,fc,32,0.75,,4,0,2,4,139,projection
20260823-161257,full_s42_fixed_epochs5_pat2_dirichlet_a01_lambda075_energycal,0.12000976969765256,0.014402344822883606,0.1155580484663467,0.013353662565350533,0.02508406275609462,0.0006292102043516934,0.0010486822575330734,0.9629053431023046,0.927186699774967,layer4_1_conv2,32,0.75,,4,0,3,1,140,projection
