run_id,tag,round,client,epoch,lr,replay_ratio,cl_batch,cl_batch_size,train_loss,train_acc,val_loss,val_acc
20251120-080254,cifar100_baseline_s42,0,0,1,0.0001,0.5,1,5242,4.095148529325213,15.048480930833872,3.7157307505607604,19.78
20251120-080254,cifar100_baseline_s42,0,0,2,0.0001,0.5,1,5242,2.906114453361148,47.551825003179445,2.7960887432098387,40.16
20251120-080254,cifar100_baseline_s42,0,0,3,0.0001,0.5,1,5242,2.1550156332197643,63.6271143329518,2.320719289779663,48.76
20251120-080254,cifar100_baseline_s42,0,0,4,0.0001,0.5,1,5242,1.6085142918995448,74.34821315019713,2.070999228954315,54.32
20251120-080254,cifar100_baseline_s42,0,0,5,0.0001,0.5,1,5242,1.2174472581772577,82.88185171054305,1.8757288217544557,57.98
20251120-080254,cifar100_baseline_s42,0,0,6,0.0001,0.5,1,5242,0.9161186388560704,88.82106066386875,1.7539260923862456,59.04
20251120-080254,cifar100_baseline_s42,0,0,7,0.0001,0.5,1,5242,0.6829870059376671,93.00521429479842,1.668575644493103,60.92
20251120-080254,cifar100_baseline_s42,0,0,8,0.0001,0.5,1,5242,0.5015934450285775,95.57420831743609,1.5723924875259399,62.56
20251120-080254,cifar100_baseline_s42,0,0,9,0.0001,0.5,1,5242,0.35572336117426556,97.78710415871805,1.5477163374423981,62.52
20251120-080254,cifar100_baseline_s42,0,0,10,0.0001,0.5,1,5242,0.2604136083807264,98.93170545593286,1.501310783624649,62.86
20251120-080254,cifar100_baseline_s42,0,0,11,0.0001,0.5,1,5242,0.18810176920323146,99.38954597481877,1.5014076948165893,64.02
20251120-080254,cifar100_baseline_s42,0,0,12,0.0001,0.5,1,5242,0.1368336702386538,99.63118402645301,1.457142573595047,63.6
20251120-080254,cifar100_baseline_s42,0,0,13,0.0001,0.5,1,5242,0.10495847605523609,99.84738649370469,1.4472344875335694,63.02
20251120-080254,cifar100_baseline_s42,0,0,14,0.0001,0.5,1,5242,0.07893332980927967,99.93641103904362,1.4181965708732605,63.4
20251120-080254,cifar100_baseline_s42,0,0,15,0.0001,0.5,1,5242,0.06274157106166794,99.92369324685235,1.416827392578125,64.26
20251120-080254,cifar100_baseline_s42,0,0,16,0.0001,0.5,1,5242,0.049966796345653985,100.0,1.4266523241996765,63.48
20251120-080254,cifar100_baseline_s42,0,0,17,0.0001,0.5,1,5242,0.042052444780156725,100.0,1.4050711750984193,64.08
20251120-080254,cifar100_baseline_s42,0,0,18,0.0001,0.5,1,5242,0.03455839128721328,100.0,1.4085246205329895,63.9
20251120-080254,cifar100_baseline_s42,0,0,19,0.0001,0.5,1,5242,0.03001638085004829,99.98728220780872,1.3988369286060334,63.56
20251120-080254,cifar100_baseline_s42,0,0,20,0.0001,0.5,1,5242,0.025332797673486528,100.0,1.3957371175289155,64.62
20251120-080254,cifar100_baseline_s42,0,1,1,0.0001,0.5,1,5242,4.099711520331247,13.17388493859082,3.644254410266876,21.5
20251120-080254,cifar100_baseline_s42,0,1,2,0.0001,0.5,1,5242,2.900075378872099,47.66628513290093,2.7536420226097107,39.18
20251120-080254,cifar100_baseline_s42,0,1,3,0.0001,0.5,1,5242,2.14503276348114,63.79244563143838,2.2908538699150087,50.3
20251120-080254,cifar100_baseline_s42,0,1,4,0.0001,0.5,1,5242,1.6039725825900124,76.05239730382806,2.0239679157733916,55.48
20251120-080254,cifar100_baseline_s42,0,1,5,0.0001,0.5,1,5242,1.204281630970183,83.5304591122981,1.8617880761623382,58.16
20251120-080254,cifar100_baseline_s42,0,1,6,0.0001,0.5,1,5242,0.9026272240139189,88.47768027470431,1.7476213693618774,59.8
20251120-080254,cifar100_baseline_s42,0,1,7,0.0001,0.5,1,5242,0.6606900436537606,92.80172961973801,1.656898134946823,61.3
20251120-080254,cifar100_baseline_s42,0,1,8,0.0001,0.5,1,5242,0.47845120089394705,95.90487091440926,1.6054993212223052,62.26
20251120-080254,cifar100_baseline_s42,0,1,9,0.0001,0.5,1,5242,0.35433586154665264,97.78710415871805,1.5190619945526123,62.9
20251120-080254,cifar100_baseline_s42,0,1,10,0.0001,0.5,1,5242,0.25653291316259474,98.9062698715503,1.5097306489944458,62.18
20251120-080254,cifar100_baseline_s42,0,1,11,0.0001,0.5,1,5242,0.18409852115880876,99.40226376701004,1.4704714596271515,63.82
20251120-080254,cifar100_baseline_s42,0,1,12,0.0001,0.5,1,5242,0.13123866809265955,99.77107974055704,1.4542506694793702,63.34
20251120-080254,cifar100_baseline_s42,0,1,13,0.0001,0.5,1,5242,0.09825255331538972,99.93641103904362,1.4263587951660157,64.46
20251120-080254,cifar100_baseline_s42,0,1,14,0.0001,0.5,1,5242,0.07415983080863953,99.98728220780872,1.4233523845672607,63.96
20251120-080254,cifar100_baseline_s42,0,1,15,0.0001,0.5,1,5242,0.060226082269634516,99.96184662342617,1.4318602621555327,64.24
20251120-080254,cifar100_baseline_s42,0,1,16,0.0001,0.5,1,5242,0.047887034891616734,99.98728220780872,1.4032562136650086,64.74
20251120-080254,cifar100_baseline_s42,0,1,17,0.0001,0.5,1,5242,0.04004241401950518,99.98728220780872,1.4036050975322723,64.22
20251120-080254,cifar100_baseline_s42,0,1,18,0.0001,0.5,1,5242,0.03299415954166934,100.0,1.3955014646053314,63.9
20251120-080254,cifar100_baseline_s42,0,1,19,0.0001,0.5,1,5242,0.02863753844229948,99.98728220780872,1.3990727245807648,64.34
20251120-080254,cifar100_baseline_s42,0,1,20,0.0001,0.5,1,5242,0.02524948191075098,100.0,1.4055027723312379,63.9
